Direction,TriggerLevel,TriggerTime,GoalLevel,GoalTime,NumHits,NumTriggers,PctCompletion
Downside,-0.382,1300,-1.0,1500,3,62,4.84
Downside,-0.382,1300,-1.0,1600,1,62,1.61
Downside,-0.382,1300,-0.786,1300,4,62,6.45
Downside,-0.382,1300,-0.786,1400,11,62,17.74
Downside,-0.382,1300,-0.786,1500,4,62,6.45
Downside,-0.382,1300,-0.618,1300,13,62,20.97
Downside,-0.382,1300,-0.618,1400,12,62,19.35
Downside,-0.382,1300,-0.618,1500,5,62,8.06
Downside,-0.382,1300,-0.5,1300,21,62,33.87
Downside,-0.382,1300,-0.5,1400,10,62,16.13
Downside,-0.382,1300,-0.5,1500,4,62,6.45
Downside,-0.382,1300,-0.236,1300,51,62,82.26
Downside,-0.382,1300,-0.236,1400,11,62,17.74
Downside,-0.382,1300,0.0,1300,51,62,82.26
Downside,-0.382,1300,0.0,1400,11,62,17.74
Downside,-0.382,1300,0.236,1300,51,62,82.26
Downside,-0.382,1300,0.236,1400,11,62,17.74
Downside,-0.382,1300,0.382,1300,51,62,82.26
Downside,-0.382,1300,0.382,1400,11,62,17.74
Downside,-0.382,1300,0.5,1300,51,62,82.26
Downside,-0.382,1300,0.5,1400,11,62,17.74
Downside,-0.382,1300,0.618,1300,51,62,82.26
Downside,-0.382,1300,0.618,1400,11,62,17.74
Downside,-0.382,1300,0.786,1300,51,62,82.26
Downside,-0.382,1300,0.786,1400,11,62,17.74
Downside,-0.382,1300,1.0,1300,51,62,82.26
Downside,-0.382,1300,1.0,1400,11,62,17.74
Downside,-0.382,1400,-1.0,1400,3,70,4.29
Downside,-0.382,1400,-1.0,1500,12,70,17.14
Downside,-0.382,1400,-0.786,1400,7,70,10.0
Downside,-0.382,1400,-0.786,1500,15,70,21.43
Downside,-0.382,1400,-0.618,1400,16,70,22.86
Downside,-0.382,1400,-0.618,1500,18,70,25.71
Downside,-0.382,1400,-0.5,1400,29,70,41.43
Downside,-0.382,1400,-0.5,1500,18,70,25.71
Downside,-0.382,1400,-0.236,1400,61,70,87.14
Downside,-0.382,1400,-0.236,1500,8,70,11.43
Downside,-0.382,1400,0.0,1400,62,70,88.57
Downside,-0.382,1400,0.0,1500,7,70,10.0
Downside,-0.382,1400,0.236,1400,63,70,90.0
Downside,-0.382,1400,0.236,1500,7,70,10.0
Downside,-0.382,1400,0.382,1400,63,70,90.0
Downside,-0.382,1400,0.382,1500,7,70,10.0
Downside,-0.382,1400,0.5,1400,63,70,90.0
Downside,-0.382,1400,0.5,1500,7,70,10.0
Downside,-0.382,1400,0.618,1400,63,70,90.0
Downside,-0.382,1400,0.618,1500,7,70,10.0
Downside,-0.382,1400,0.786,1400,63,70,90.0
Downside,-0.382,1400,0.786,1500,7,70,10.0
Downside,-0.382,1400,1.0,1400,63,70,90.0
Downside,-0.382,1400,1.0,1500,7,70,10.0
Downside,-0.382,1500,-1.0,1500,4,71,5.63
Downside,-0.382,1500,-0.786,1500,10,71,14.08
Downside,-0.382,1500,-0.618,1500,26,71,36.62
Downside,-0.382,1500,-0.5,1500,42,71,59.15
Downside,-0.382,1500,-0.236,1500,54,71,76.06
Downside,-0.382,1500,-0.236,1600,16,71,22.54
Downside,-0.382,1500,0.0,1500,55,71,77.46
Downside,-0.382,1500,0.0,1600,16,71,22.54
Downside,-0.382,1500,0.236,1500,55,71,77.46
Downside,-0.382,1500,0.236,1600,16,71,22.54
Downside,-0.382,1500,0.382,1500,55,71,77.46
Downside,-0.382,1500,0.382,1600,16,71,22.54
Downside,-0.382,1500,0.5,1500,55,71,77.46
Downside,-0.382,1500,0.5,1600,16,71,22.54
Downside,-0.382,1500,0.618,1500,55,71,77.46
Downside,-0.382,1500,0.618,1600,16,71,22.54
Downside,-0.382,1500,0.786,1500,55,71,77.46
Downside,-0.382,1500,0.786,1600,16,71,22.54
Downside,-0.382,1500,1.0,1500,55,71,77.46
Downside,-0.382,1500,1.0,1600,16,71,22.54
Downside,-0.382,OPEN,-1.0,0900,8,73,10.96
Downside,-0.382,OPEN,-1.0,1000,13,73,17.81
Downside,-0.382,OPEN,-1.0,1100,2,73,2.74
Downside,-0.382,OPEN,-1.0,1200,4,73,5.48
Downside,-0.382,OPEN,-1.0,1400,4,73,5.48
Downside,-0.382,OPEN,-1.0,1500,1,73,1.37
Downside,-0.382,OPEN,-1.0,OPEN,2,73,2.74
Downside,-0.382,OPEN,-0.786,0900,14,73,19.18
Downside,-0.382,OPEN,-0.786,1000,15,73,20.55
Downside,-0.382,OPEN,-0.786,1100,5,73,6.85
Downside,-0.382,OPEN,-0.786,1200,1,73,1.37
Downside,-0.382,OPEN,-0.786,1300,2,73,2.74
Downside,-0.382,OPEN,-0.786,1400,1,73,1.37
Downside,-0.382,OPEN,-0.786,1500,2,73,2.74
Downside,-0.382,OPEN,-0.786,OPEN,11,73,15.07
Downside,-0.382,OPEN,-0.618,0900,11,73,15.07
Downside,-0.382,OPEN,-0.618,1000,8,73,10.96
Downside,-0.382,OPEN,-0.618,1100,2,73,2.74
Downside,-0.382,OPEN,-0.618,1300,1,73,1.37
Downside,-0.382,OPEN,-0.618,1400,1,73,1.37
Downside,-0.382,OPEN,-0.618,OPEN,39,73,53.42
Downside,-0.382,OPEN,-0.5,0900,4,73,5.48
Downside,-0.382,OPEN,-0.5,OPEN,67,73,91.78
Downside,-0.382,OPEN,-0.236,0900,73,73,100.0
Downside,-0.382,OPEN,0.0,0900,73,73,100.0
Downside,-0.382,OPEN,0.236,0900,73,73,100.0
Downside,-0.382,OPEN,0.382,0900,73,73,100.0
Downside,-0.382,OPEN,0.5,0900,73,73,100.0
Downside,-0.382,OPEN,0.618,0900,73,73,100.0
Downside,-0.382,OPEN,0.786,0900,73,73,100.0
Downside,-0.382,OPEN,1.0,0900,73,73,100.0
Downside,-0.236,0900,-1.0,0900,37,819,4.52
Downside,-0.236,0900,-1.0,1000,65,819,7.94
Downside,-0.236,0900,-1.0,1100,35,819,4.27
Downside,-0.236,0900,-1.0,1200,19,819,2.32
Downside,-0.236,0900,-1.0,1300,18,819,2.2
Downside,-0.236,0900,-1.0,1400,24,819,2.93
Downside,-0.236,0900,-1.0,1500,21,819,2.56
Downside,-0.236,0900,-1.0,OPEN,92,819,11.23
Downside,-0.236,0900,-0.786,0900,44,819,5.37
Downside,-0.236,0900,-0.786,1000,88,819,10.74
Downside,-0.236,0900,-0.786,1100,41,819,5.01
Downside,-0.236,0900,-0.786,1200,24,819,2.93
Downside,-0.236,0900,-0.786,1300,21,819,2.56
Downside,-0.236,0900,-0.786,1400,14,819,1.71
Downside,-0.236,0900,-0.786,1500,30,819,3.66
Downside,-0.236,0900,-0.786,OPEN,158,819,19.29
Downside,-0.236,0900,-0.618,0900,60,819,7.33
Downside,-0.236,0900,-0.618,1000,110,819,13.43
Downside,-0.236,0900,-0.618,1100,38,819,4.64
Downside,-0.236,0900,-0.618,1200,14,819,1.71
Downside,-0.236,0900,-0.618,1300,20,819,2.44
Downside,-0.236,0900,-0.618,1400,17,819,2.08
Downside,-0.236,0900,-0.618,1500,22,819,2.69
Downside,-0.236,0900,-0.618,OPEN,239,819,29.18
Downside,-0.236,0900,-0.5,0900,81,819,9.89
Downside,-0.236,0900,-0.5,1000,126,819,15.38
Downside,-0.236,0900,-0.5,1100,25,819,3.05
Downside,-0.236,0900,-0.5,1200,15,819,1.83
Downside,-0.236,0900,-0.5,1300,24,819,2.93
Downside,-0.236,0900,-0.5,1400,15,819,1.83
Downside,-0.236,0900,-0.5,1500,17,819,2.08
Downside,-0.236,0900,-0.5,OPEN,306,819,37.36
Downside,-0.236,0900,-0.382,0900,115,819,14.04
Downside,-0.236,0900,-0.382,1000,96,819,11.72
Downside,-0.236,0900,-0.382,1100,20,819,2.44
Downside,-0.236,0900,-0.382,1200,16,819,1.95
Downside,-0.236,0900,-0.382,1300,13,819,1.59
Downside,-0.236,0900,-0.382,1400,9,819,1.1
Downside,-0.236,0900,-0.382,1500,13,819,1.59
Downside,-0.236,0900,-0.382,OPEN,426,819,52.01
Downside,-0.236,0900,0.0,0900,748,819,91.33
Downside,-0.236,0900,0.0,1000,67,819,8.18
Downside,-0.236,0900,0.0,1100,2,819,0.24
Downside,-0.236,0900,0.236,0900,754,819,92.06
Downside,-0.236,0900,0.236,1000,65,819,7.94
Downside,-0.236,0900,0.382,0900,754,819,92.06
Downside,-0.236,0900,0.382,1000,65,819,7.94
Downside,-0.236,0900,0.5,0900,754,819,92.06
Downside,-0.236,0900,0.5,1000,65,819,7.94
Downside,-0.236,0900,0.618,0900,754,819,92.06
Downside,-0.236,0900,0.618,1000,65,819,7.94
Downside,-0.236,0900,0.786,0900,754,819,92.06
Downside,-0.236,0900,0.786,1000,65,819,7.94
Downside,-0.236,0900,1.0,0900,754,819,92.06
Downside,-0.236,0900,1.0,1000,65,819,7.94
Downside,-0.236,1000,-1.0,1000,3,235,1.28
Downside,-0.236,1000,-1.0,1100,8,235,3.4
Downside,-0.236,1000,-1.0,1200,7,235,2.98
Downside,-0.236,1000,-1.0,1300,7,235,2.98
Downside,-0.236,1000,-1.0,1400,5,235,2.13
Downside,-0.236,1000,-1.0,1500,9,235,3.83
Downside,-0.236,1000,-1.0,1600,1,235,0.43
Downside,-0.236,1000,-0.786,1000,10,235,4.26
Downside,-0.236,1000,-0.786,1100,22,235,9.36
Downside,-0.236,1000,-0.786,1200,10,235,4.26
Downside,-0.236,1000,-0.786,1300,7,235,2.98
Downside,-0.236,1000,-0.786,1400,9,235,3.83
Downside,-0.236,1000,-0.786,1500,11,235,4.68
Downside,-0.236,1000,-0.618,1000,25,235,10.64
Downside,-0.236,1000,-0.618,1100,19,235,8.09
Downside,-0.236,1000,-0.618,1200,17,235,7.23
Downside,-0.236,1000,-0.618,1300,10,235,4.26
Downside,-0.236,1000,-0.618,1400,10,235,4.26
Downside,-0.236,1000,-0.618,1500,9,235,3.83
Downside,-0.236,1000,-0.5,1000,41,235,17.45
Downside,-0.236,1000,-0.5,1100,32,235,13.62
Downside,-0.236,1000,-0.5,1200,20,235,8.51
Downside,-0.236,1000,-0.5,1300,7,235,2.98
Downside,-0.236,1000,-0.5,1400,10,235,4.26
Downside,-0.236,1000,-0.5,1500,6,235,2.55
Downside,-0.236,1000,-0.382,1000,93,235,39.57
Downside,-0.236,1000,-0.382,1100,38,235,16.17
Downside,-0.236,1000,-0.382,1200,16,235,6.81
Downside,-0.236,1000,-0.382,1300,8,235,3.4
Downside,-0.236,1000,-0.382,1400,5,235,2.13
Downside,-0.236,1000,-0.382,1500,4,235,1.7
Downside,-0.236,1000,0.0,1000,207,235,88.09
Downside,-0.236,1000,0.0,1100,28,235,11.91
Downside,-0.236,1000,0.236,1000,207,235,88.09
Downside,-0.236,1000,0.236,1100,28,235,11.91
Downside,-0.236,1000,0.382,1000,207,235,88.09
Downside,-0.236,1000,0.382,1100,28,235,11.91
Downside,-0.236,1000,0.5,1000,207,235,88.09
Downside,-0.236,1000,0.5,1100,28,235,11.91
Downside,-0.236,1000,0.618,1000,207,235,88.09
Downside,-0.236,1000,0.618,1100,28,235,11.91
Downside,-0.236,1000,0.786,1000,207,235,88.09
Downside,-0.236,1000,0.786,1100,28,235,11.91
Downside,-0.236,1000,1.0,1000,207,235,88.09
Downside,-0.236,1000,1.0,1100,28,235,11.91
Downside,-0.236,1100,-1.0,1100,2,108,1.85
Downside,-0.236,1100,-1.0,1200,4,108,3.7
Downside,-0.236,1100,-1.0,1300,2,108,1.85
Downside,-0.236,1100,-1.0,1400,4,108,3.7
Downside,-0.236,1100,-1.0,1500,6,108,5.56
Downside,-0.236,1100,-0.786,1100,4,108,3.7
Downside,-0.236,1100,-0.786,1200,5,108,4.63
Downside,-0.236,1100,-0.786,1300,6,108,5.56
Downside,-0.236,1100,-0.786,1400,7,108,6.48
Downside,-0.236,1100,-0.786,1500,6,108,5.56
Downside,-0.236,1100,-0.618,1100,5,108,4.63
Downside,-0.236,1100,-0.618,1200,15,108,13.89
Downside,-0.236,1100,-0.618,1300,15,108,13.89
Downside,-0.236,1100,-0.618,1400,7,108,6.48
Downside,-0.236,1100,-0.618,1500,6,108,5.56
Downside,-0.236,1100,-0.5,1100,18,108,16.67
Downside,-0.236,1100,-0.5,1200,22,108,20.37
Downside,-0.236,1100,-0.5,1300,9,108,8.33
Downside,-0.236,1100,-0.5,1400,4,108,3.7
Downside,-0.236,1100,-0.5,1500,5,108,4.63
Downside,-0.236,1100,-0.382,1100,47,108,43.52
Downside,-0.236,1100,-0.382,1200,18,108,16.67
Downside,-0.236,1100,-0.382,1300,8,108,7.41
Downside,-0.236,1100,-0.382,1400,4,108,3.7
Downside,-0.236,1100,-0.382,1500,5,108,4.63
Downside,-0.236,1100,0.0,1100,99,108,91.67
Downside,-0.236,1100,0.0,1200,9,108,8.33
Downside,-0.236,1100,0.236,1100,99,108,91.67
Downside,-0.236,1100,0.236,1200,9,108,8.33
Downside,-0.236,1100,0.382,1100,99,108,91.67
Downside,-0.236,1100,0.382,1200,9,108,8.33
Downside,-0.236,1100,0.5,1100,99,108,91.67
Downside,-0.236,1100,0.5,1200,9,108,8.33
Downside,-0.236,1100,0.618,1100,99,108,91.67
Downside,-0.236,1100,0.618,1200,9,108,8.33
Downside,-0.236,1100,0.786,1100,99,108,91.67
Downside,-0.236,1100,0.786,1200,9,108,8.33
Downside,-0.236,1100,1.0,1100,99,108,91.67
Downside,-0.236,1100,1.0,1200,9,108,8.33
Downside,-0.236,1200,-1.0,1300,2,53,3.77
Downside,-0.236,1200,-1.0,1400,1,53,1.89
Downside,-0.236,1200,-1.0,1500,3,53,5.66
Downside,-0.236,1200,-0.786,1300,2,53,3.77
Downside,-0.236,1200,-0.786,1400,4,53,7.55
Downside,-0.236,1200,-0.786,1500,2,53,3.77
Downside,-0.236,1200,-0.618,1200,2,53,3.77
Downside,-0.236,1200,-0.618,1300,2,53,3.77
Downside,-0.236,1200,-0.618,1400,4,53,7.55
Downside,-0.236,1200,-0.618,1500,5,53,9.43
Downside,-0.236,1200,-0.5,1200,6,53,11.32
Downside,-0.236,1200,-0.5,1300,3,53,5.66
Downside,-0.236,1200,-0.5,1400,5,53,9.43
Downside,-0.236,1200,-0.5,1500,7,53,13.21
Downside,-0.236,1200,-0.382,1200,13,53,24.53
Downside,-0.236,1200,-0.382,1300,7,53,13.21
Downside,-0.236,1200,-0.382,1400,8,53,15.09
Downside,-0.236,1200,-0.382,1500,4,53,7.55
Downside,-0.236,1200,0.0,1200,46,53,86.79
Downside,-0.236,1200,0.0,1300,7,53,13.21
Downside,-0.236,1200,0.236,1200,46,53,86.79
Downside,-0.236,1200,0.236,1300,7,53,13.21
Downside,-0.236,1200,0.382,1200,46,53,86.79
Downside,-0.236,1200,0.382,1300,7,53,13.21
Downside,-0.236,1200,0.5,1200,46,53,86.79
Downside,-0.236,1200,0.5,1300,7,53,13.21
Downside,-0.236,1200,0.618,1200,46,53,86.79
Downside,-0.236,1200,0.618,1300,7,53,13.21
Downside,-0.236,1200,0.786,1200,46,53,86.79
Downside,-0.236,1200,0.786,1300,7,53,13.21
Downside,-0.236,1200,1.0,1200,46,53,86.79
Downside,-0.236,1200,1.0,1300,7,53,13.21
Downside,-0.236,1300,-1.0,1300,1,69,1.45
Downside,-0.236,1300,-1.0,1400,4,69,5.8
Downside,-0.236,1300,-1.0,1500,1,69,1.45
Downside,-0.236,1300,-0.786,1300,2,69,2.9
Downside,-0.236,1300,-0.786,1400,5,69,7.25
Downside,-0.236,1300,-0.786,1500,5,69,7.25
Downside,-0.236,1300,-0.618,1300,8,69,11.59
Downside,-0.236,1300,-0.618,1400,5,69,7.25
Downside,-0.236,1300,-0.618,1500,5,69,7.25
Downside,-0.236,1300,-0.5,1300,9,69,13.04
Downside,-0.236,1300,-0.5,1400,9,69,13.04
Downside,-0.236,1300,-0.5,1500,11,69,15.94
Downside,-0.236,1300,-0.382,1300,25,69,36.23
Downside,-0.236,1300,-0.382,1400,14,69,20.29
Downside,-0.236,1300,-0.382,1500,4,69,5.8
Downside,-0.236,1300,0.0,1300,61,69,88.41
Downside,-0.236,1300,0.0,1400,8,69,11.59
Downside,-0.236,1300,0.236,1300,61,69,88.41
Downside,-0.236,1300,0.236,1400,8,69,11.59
Downside,-0.236,1300,0.382,1300,61,69,88.41
Downside,-0.236,1300,0.382,1400,8,69,11.59
Downside,-0.236,1300,0.5,1300,61,69,88.41
Downside,-0.236,1300,0.5,1400,8,69,11.59
Downside,-0.236,1300,0.618,1300,61,69,88.41
Downside,-0.236,1300,0.618,1400,8,69,11.59
Downside,-0.236,1300,0.786,1300,61,69,88.41
Downside,-0.236,1300,0.786,1400,8,69,11.59
Downside,-0.236,1300,1.0,1300,61,69,88.41
Downside,-0.236,1300,1.0,1400,8,69,11.59
Downside,-0.236,1400,-1.0,1400,2,73,2.74
Downside,-0.236,1400,-1.0,1500,8,73,10.96
Downside,-0.236,1400,-0.786,1400,4,73,5.48
Downside,-0.236,1400,-0.786,1500,10,73,13.7
Downside,-0.236,1400,-0.618,1400,9,73,12.33
Downside,-0.236,1400,-0.618,1500,15,73,20.55
Downside,-0.236,1400,-0.5,1400,15,73,20.55
Downside,-0.236,1400,-0.5,1500,16,73,21.92
Downside,-0.236,1400,-0.382,1400,30,73,41.1
Downside,-0.236,1400,-0.382,1500,14,73,19.18
Downside,-0.236,1400,0.0,1400,59,73,80.82
Downside,-0.236,1400,0.0,1500,13,73,17.81
Downside,-0.236,1400,0.236,1400,60,73,82.19
Downside,-0.236,1400,0.236,1500,13,73,17.81
Downside,-0.236,1400,0.382,1400,60,73,82.19
Downside,-0.236,1400,0.382,1500,13,73,17.81
Downside,-0.236,1400,0.5,1400,60,73,82.19
Downside,-0.236,1400,0.5,1500,13,73,17.81
Downside,-0.236,1400,0.618,1400,60,73,82.19
Downside,-0.236,1400,0.618,1500,13,73,17.81
Downside,-0.236,1400,0.786,1400,60,73,82.19
Downside,-0.236,1400,0.786,1500,13,73,17.81
Downside,-0.236,1400,1.0,1400,60,73,82.19
Downside,-0.236,1400,1.0,1500,13,73,17.81
Downside,-0.236,1500,-1.0,1500,2,64,3.12
Downside,-0.236,1500,-0.786,1500,5,64,7.81
Downside,-0.236,1500,-0.618,1500,11,64,17.19
Downside,-0.236,1500,-0.5,1500,15,64,23.44
Downside,-0.236,1500,-0.382,1500,27,64,42.19
Downside,-0.236,1500,0.0,1500,45,64,70.31
Downside,-0.236,1500,0.0,1600,18,64,28.12
Downside,-0.236,1500,0.236,1500,45,64,70.31
Downside,-0.236,1500,0.236,1600,19,64,29.69
Downside,-0.236,1500,0.382,1500,45,64,70.31
Downside,-0.236,1500,0.382,1600,19,64,29.69
Downside,-0.236,1500,0.5,1500,45,64,70.31
Downside,-0.236,1500,0.5,1600,19,64,29.69
Downside,-0.236,1500,0.618,1500,45,64,70.31
Downside,-0.236,1500,0.618,1600,19,64,29.69
Downside,-0.236,1500,0.786,1500,45,64,70.31
Downside,-0.236,1500,0.786,1600,19,64,29.69
Downside,-0.236,1500,1.0,1500,45,64,70.31
Downside,-0.236,1500,1.0,1600,19,64,29.69
Downside,-0.236,OPEN,-1.0,0900,4,180,2.22
Downside,-0.236,OPEN,-1.0,1000,19,180,10.56
Downside,-0.236,OPEN,-1.0,1100,10,180,5.56
Downside,-0.236,OPEN,-1.0,1200,4,180,2.22
Downside,-0.236,OPEN,-1.0,1300,5,180,2.78
Downside,-0.236,OPEN,-1.0,1400,3,180,1.67
Downside,-0.236,OPEN,-1.0,1500,9,180,5.0
Downside,-0.236,OPEN,-1.0,OPEN,9,180,5.0
Downside,-0.236,OPEN,-0.786,0900,13,180,7.22
Downside,-0.236,OPEN,-0.786,1000,25,180,13.89
Downside,-0.236,OPEN,-0.786,1100,15,180,8.33
Downside,-0.236,OPEN,-0.786,1200,6,180,3.33
Downside,-0.236,OPEN,-0.786,1300,4,180,2.22
Downside,-0.236,OPEN,-0.786,1400,4,180,2.22
Downside,-0.236,OPEN,-0.786,1500,3,180,1.67
Downside,-0.236,OPEN,-0.786,OPEN,19,180,10.56
Downside,-0.236,OPEN,-0.618,0900,27,180,15.0
Downside,-0.236,OPEN,-0.618,1000,27,180,15.0
Downside,-0.236,OPEN,-0.618,1100,9,180,5.0
Downside,-0.236,OPEN,-0.618,1200,6,180,3.33
Downside,-0.236,OPEN,-0.618,1300,1,180,0.56
Downside,-0.236,OPEN,-0.618,1400,4,180,2.22
Downside,-0.236,OPEN,-0.618,1500,4,180,2.22
Downside,-0.236,OPEN,-0.618,OPEN,38,180,21.11
Downside,-0.236,OPEN,-0.5,0900,24,180,13.33
Downside,-0.236,OPEN,-0.5,1000,21,180,11.67
Downside,-0.236,OPEN,-0.5,1100,6,180,3.33
Downside,-0.236,OPEN,-0.5,1200,3,180,1.67
Downside,-0.236,OPEN,-0.5,1400,1,180,0.56
Downside,-0.236,OPEN,-0.5,1500,2,180,1.11
Downside,-0.236,OPEN,-0.5,OPEN,81,180,45.0
Downside,-0.236,OPEN,-0.382,0900,10,180,5.56
Downside,-0.236,OPEN,-0.382,1000,5,180,2.78
Downside,-0.236,OPEN,-0.382,1100,2,180,1.11
Downside,-0.236,OPEN,-0.382,1300,1,180,0.56
Downside,-0.236,OPEN,-0.382,OPEN,146,180,81.11
Downside,-0.236,OPEN,0.0,0900,180,180,100.0
Downside,-0.236,OPEN,0.236,0900,180,180,100.0
Downside,-0.236,OPEN,0.382,0900,180,180,100.0
Downside,-0.236,OPEN,0.5,0900,180,180,100.0
Downside,-0.236,OPEN,0.618,0900,180,180,100.0
Downside,-0.236,OPEN,0.786,0900,180,180,100.0
Downside,-0.236,OPEN,1.0,0900,180,180,100.0
Downside,0.0,0900,-1.0,0900,32,830,3.86
Downside,0.0,0900,-1.0,1000,54,830,6.51
Downside,0.0,0900,-1.0,1100,25,830,3.01
Downside,0.0,0900,-1.0,1200,14,830,1.69
Downside,0.0,0900,-1.0,1300,12,830,1.45
Downside,0.0,0900,-1.0,1400,20,830,2.41
Downside,0.0,0900,-1.0,1500,15,830,1.81
Downside,0.0,0900,-1.0,1600,1,830,0.12
Downside,0.0,0900,-1.0,OPEN,84,830,10.12
Downside,0.0,0900,-0.786,0900,35,830,4.22
Downside,0.0,0900,-0.786,1000,63,830,7.59
Downside,0.0,0900,-0.786,1100,35,830,4.22
Downside,0.0,0900,-0.786,1200,18,830,2.17
Downside,0.0,0900,-0.786,1300,12,830,1.45
Downside,0.0,0900,-0.786,1400,14,830,1.69
Downside,0.0,0900,-0.786,1500,19,830,2.29
Downside,0.0,0900,-0.786,OPEN,144,830,17.35
Downside,0.0,0900,-0.618,0900,43,830,5.18
Downside,0.0,0900,-0.618,1000,74,830,8.92
Downside,0.0,0900,-0.618,1100,21,830,2.53
Downside,0.0,0900,-0.618,1200,21,830,2.53
Downside,0.0,0900,-0.618,1300,13,830,1.57
Downside,0.0,0900,-0.618,1400,18,830,2.17
Downside,0.0,0900,-0.618,1500,15,830,1.81
Downside,0.0,0900,-0.618,OPEN,215,830,25.9
Downside,0.0,0900,-0.5,0900,38,830,4.58
Downside,0.0,0900,-0.5,1000,72,830,8.67
Downside,0.0,0900,-0.5,1100,25,830,3.01
Downside,0.0,0900,-0.5,1200,19,830,2.29
Downside,0.0,0900,-0.5,1300,11,830,1.33
Downside,0.0,0900,-0.5,1400,14,830,1.69
Downside,0.0,0900,-0.5,1500,14,830,1.69
Downside,0.0,0900,-0.5,OPEN,287,830,34.58
Downside,0.0,0900,-0.382,0900,38,830,4.58
Downside,0.0,0900,-0.382,1000,73,830,8.8
Downside,0.0,0900,-0.382,1100,33,830,3.98
Downside,0.0,0900,-0.382,1200,14,830,1.69
Downside,0.0,0900,-0.382,1300,11,830,1.33
Downside,0.0,0900,-0.382,1400,14,830,1.69
Downside,0.0,0900,-0.382,1500,8,830,0.96
Downside,0.0,0900,-0.382,OPEN,362,830,43.61
Downside,0.0,0900,-0.236,0900,66,830,7.95
Downside,0.0,0900,-0.236,1000,90,830,10.84
Downside,0.0,0900,-0.236,1100,28,830,3.37
Downside,0.0,0900,-0.236,1200,11,830,1.33
Downside,0.0,0900,-0.236,1300,15,830,1.81
Downside,0.0,0900,-0.236,1400,28,830,3.37
Downside,0.0,0900,-0.236,1500,18,830,2.17
Downside,0.0,0900,-0.236,OPEN,420,830,50.6
Downside,0.0,0900,0.236,0900,775,830,93.37
Downside,0.0,0900,0.236,1000,54,830,6.51
Downside,0.0,0900,0.236,1100,1,830,0.12
Downside,0.0,0900,0.382,0900,777,830,93.61
Downside,0.0,0900,0.382,1000,53,830,6.39
Downside,0.0,0900,0.5,0900,777,830,93.61
Downside,0.0,0900,0.5,1000,53,830,6.39
Downside,0.0,0900,0.618,0900,777,830,93.61
Downside,0.0,0900,0.618,1000,53,830,6.39
Downside,0.0,0900,0.786,0900,777,830,93.61
Downside,0.0,0900,0.786,1000,53,830,6.39
Downside,0.0,0900,1.0,0900,777,830,93.61
Downside,0.0,0900,1.0,1000,53,830,6.39
Downside,0.0,1000,-1.0,1000,1,209,0.48
Downside,0.0,1000,-1.0,1100,3,209,1.44
Downside,0.0,1000,-1.0,1200,5,209,2.39
Downside,0.0,1000,-1.0,1300,5,209,2.39
Downside,0.0,1000,-1.0,1400,2,209,0.96
Downside,0.0,1000,-1.0,1500,11,209,5.26
Downside,0.0,1000,-0.786,1000,3,209,1.44
Downside,0.0,1000,-0.786,1100,11,209,5.26
Downside,0.0,1000,-0.786,1200,7,209,3.35
Downside,0.0,1000,-0.786,1300,7,209,3.35
Downside,0.0,1000,-0.786,1400,7,209,3.35
Downside,0.0,1000,-0.786,1500,9,209,4.31
Downside,0.0,1000,-0.618,1000,7,209,3.35
Downside,0.0,1000,-0.618,1100,11,209,5.26
Downside,0.0,1000,-0.618,1200,14,209,6.7
Downside,0.0,1000,-0.618,1300,8,209,3.83
Downside,0.0,1000,-0.618,1400,7,209,3.35
Downside,0.0,1000,-0.618,1500,10,209,4.78
Downside,0.0,1000,-0.5,1000,13,209,6.22
Downside,0.0,1000,-0.5,1100,21,209,10.05
Downside,0.0,1000,-0.5,1200,19,209,9.09
Downside,0.0,1000,-0.5,1300,5,209,2.39
Downside,0.0,1000,-0.5,1400,9,209,4.31
Downside,0.0,1000,-0.5,1500,10,209,4.78
Downside,0.0,1000,-0.382,1000,28,209,13.4
Downside,0.0,1000,-0.382,1100,33,209,15.79
Downside,0.0,1000,-0.382,1200,15,209,7.18
Downside,0.0,1000,-0.382,1300,12,209,5.74
Downside,0.0,1000,-0.382,1400,9,209,4.31
Downside,0.0,1000,-0.382,1500,8,209,3.83
Downside,0.0,1000,-0.236,1000,59,209,28.23
Downside,0.0,1000,-0.236,1100,41,209,19.62
Downside,0.0,1000,-0.236,1200,13,209,6.22
Downside,0.0,1000,-0.236,1300,10,209,4.78
Downside,0.0,1000,-0.236,1400,9,209,4.31
Downside,0.0,1000,-0.236,1500,6,209,2.87
Downside,0.0,1000,0.236,1000,184,209,88.04
Downside,0.0,1000,0.236,1100,25,209,11.96
Downside,0.0,1000,0.382,1000,184,209,88.04
Downside,0.0,1000,0.382,1100,25,209,11.96
Downside,0.0,1000,0.5,1000,184,209,88.04
Downside,0.0,1000,0.5,1100,25,209,11.96
Downside,0.0,1000,0.618,1000,184,209,88.04
Downside,0.0,1000,0.618,1100,25,209,11.96
Downside,0.0,1000,0.786,1000,184,209,88.04
Downside,0.0,1000,0.786,1100,25,209,11.96
Downside,0.0,1000,1.0,1000,184,209,88.04
Downside,0.0,1000,1.0,1100,25,209,11.96
Downside,0.0,1100,-1.0,1100,1,79,1.27
Downside,0.0,1100,-1.0,1200,1,79,1.27
Downside,0.0,1100,-0.786,1100,1,79,1.27
