Direction,TriggerLevel,TriggerTime,GoalLevel,GoalTime,NumTriggers,NumHits,PctCompletion,OpenCompletions,TotalOpenCompletions
Below,0.0,1100,0.236,0900,81,0,0.0,0,0
Below,0.0,1100,0.236,1000,81,0,0.0,0,0
Below,0.0,1100,0.236,1100,81,11,13.58,0,0
Below,0.0,1100,0.236,1400,81,7,8.64,0,0
Below,0.0,1100,0.236,1500,81,6,7.41,0,0
Below,0.0,1100,0.236,1300,81,9,11.11,0,0
Below,0.0,1100,0.236,1200,81,15,18.52,0,0
Below,0.0,1100,0.236,1600,81,0,0.0,0,0
Above,0.0,1200,0.382,0900,33,0,0.0,0,0
Above,0.0,1200,0.382,1000,33,0,0.0,0,0
Above,0.0,1200,0.382,1100,33,0,0.0,0,0
Above,0.0,1200,0.382,1400,33,3,9.09,0,0
Above,0.0,1200,0.382,1500,33,4,12.12,0,0
Above,0.0,1200,0.382,1300,33,1,3.03,0,0
Above,0.0,1200,0.382,1200,33,1,3.03,0,0
Above,0.0,1200,0.382,1600,33,0,0.0,0,0
Above,0.0,1200,0.5,0900,33,0,0.0,0,0
Above,0.0,1200,0.5,1000,33,0,0.0,0,0
Above,0.0,1200,0.5,1100,33,0,0.0,0,0
Above,0.0,1200,0.5,1400,33,2,6.06,0,0
Above,0.0,1200,0.5,1500,33,4,12.12,0,0
Above,0.0,1200,0.5,1300,33,0,0.0,0,0
Above,0.0,1200,0.5,1200,33,1,3.03,0,0
Above,0.0,1200,0.5,1600,33,0,0.0,0,0
Above,0.0,1200,0.618,0900,33,0,0.0,0,0
Above,0.0,1200,0.618,1000,33,0,0.0,0,0
Above,0.0,1200,0.618,1100,33,0,0.0,0,0
Above,0.0,1200,0.618,1400,33,2,6.06,0,0
Above,0.0,1200,0.618,1500,33,3,9.09,0,0
Above,0.0,1200,0.618,1300,33,0,0.0,0,0
Above,0.0,1200,0.618,1200,33,0,0.0,0,0
Above,0.0,1200,0.618,1600,33,0,0.0,0,0
Above,0.0,1200,0.786,0900,33,0,0.0,0,0
Above,0.0,1200,0.786,1000,33,0,0.0,0,0
Above,0.0,1200,0.786,1100,33,0,0.0,0,0
Above,0.0,1200,0.786,1400,33,1,3.03,0,0
Above,0.0,1200,0.786,1500,33,1,3.03,0,0
Above,0.0,1200,0.786,1300,33,0,0.0,0,0
Above,0.0,1200,0.786,1200,33,0,0.0,0,0
Above,0.0,1200,0.786,1600,33,0,0.0,0,0
Above,0.0,1200,1.0,0900,33,0,0.0,0,0
Above,0.0,1200,1.0,1000,33,0,0.0,0,0
Above,0.0,1200,1.0,1100,33,0,0.0,0,0
Above,0.0,1200,1.0,1400,33,0,0.0,0,0
Above,0.0,1200,1.0,1500,33,0,0.0,0,0
Above,0.0,1200,1.0,1300,33,0,0.0,0,0
Above,0.0,1200,1.0,1200,33,0,0.0,0,0
Above,0.0,1200,1.0,1600,33,0,0.0,0,0
Above,0.0,1200,-0.236,0900,33,0,0.0,0,0
Above,0.0,1200,-0.236,1000,33,0,0.0,0,0
Above,0.0,1200,-0.236,1100,33,0,0.0,0,0
Above,0.0,1200,-0.236,1400,33,4,12.12,0,0
Above,0.0,1200,-0.236,1500,33,4,12.12,0,0
Above,0.0,1200,-0.236,1300,33,5,15.15,0,0
Above,0.0,1200,-0.236,1200,33,2,6.06,0,0
Above,0.0,1200,-0.236,1600,33,0,0.0,0,0
Above,0.0,1200,-0.382,0900,33,0,0.0,0,0
Above,0.0,1200,-0.382,1000,33,0,0.0,0,0
Above,0.0,1200,-0.382,1100,33,0,0.0,0,0
Above,0.0,1200,-0.382,1400,33,4,12.12,0,0
Above,0.0,1200,-0.382,1500,33,1,3.03,0,0
Above,0.0,1200,-0.382,1300,33,2,6.06,0,0
Above,0.0,1200,-0.382,1200,33,0,0.0,0,0
Above,0.0,1200,-0.382,1600,33,0,0.0,0,0
Above,0.0,1200,-0.5,0900,33,0,0.0,0,0
Above,0.0,1200,-0.5,1000,33,0,0.0,0,0
Above,0.0,1200,-0.5,1100,33,0,0.0,0,0
Above,0.0,1200,-0.5,1400,33,0,0.0,0,0
Above,0.0,1200,-0.5,1500,33,4,12.12,0,0
Above,0.0,1200,-0.5,1300,33,1,3.03,0,0
Above,0.0,1200,-0.5,1200,33,0,0.0,0,0
Above,0.0,1200,-0.5,1600,33,0,0.0,0,0
Above,0.0,1200,-0.618,0900,33,0,0.0,0,0
Above,0.0,1200,-0.618,1000,33,0,0.0,0,0
Above,0.0,1200,-0.618,1100,33,0,0.0,0,0
Above,0.0,1200,-0.618,1400,33,1,3.03,0,0
Above,0.0,1200,-0.618,1500,33,2,6.06,0,0
Above,0.0,1200,-0.618,1300,33,0,0.0,0,0
Above,0.0,1200,-0.618,1200,33,0,0.0,0,0
Above,0.0,1200,-0.618,1600,33,0,0.0,0,0
Above,0.0,1200,-0.786,0900,33,0,0.0,0,0
Above,0.0,1200,-0.786,1000,33,0,0.0,0,0
Above,0.0,1200,-0.786,1100,33,0,0.0,0,0
Above,0.0,1200,-0.786,1400,33,0,0.0,0,0
Above,0.0,1200,-0.786,1500,33,1,3.03,0,0
Above,0.0,1200,-0.786,1300,33,0,0.0,0,0
Above,0.0,1200,-0.786,1200,33,0,0.0,0,0
Above,0.0,1200,-0.786,1600,33,0,0.0,0,0
Above,0.0,1200,-1.0,0900,33,0,0.0,0,0
Above,0.0,1200,-1.0,1000,33,0,0.0,0,0
Above,0.0,1200,-1.0,1100,33,0,0.0,0,0
Above,0.0,1200,-1.0,1400,33,0,0.0,0,0
Above,0.0,1200,-1.0,1500,33,0,0.0,0,0
Above,0.0,1200,-1.0,1300,33,0,0.0,0,0
Above,0.0,1200,-1.0,1200,33,0,0.0,0,0
Above,0.0,1200,-1.0,1600,33,0,0.0,0,0
Above,0.0,1200,0.236,0900,33,0,0.0,0,0
Above,0.0,1200,0.236,1000,33,0,0.0,0,0
Above,0.0,1200,0.236,1100,33,0,0.0,0,0
Above,0.0,1200,0.236,1400,33,6,18.18,0,0
Above,0.0,1200,0.236,1500,33,1,3.03,0,0
Above,0.0,1200,0.236,1300,33,5,15.15,0,0
Above,0.0,1200,0.236,1200,33,2,6.06,0,0
Above,0.0,1200,0.236,1600,33,0,0.0,0,0
Below,0.0,1200,0.382,0900,48,0,0.0,0,0
Below,0.0,1200,0.382,1000,48,0,0.0,0,0
Below,0.0,1200,0.382,1100,48,0,0.0,0,0
Below,0.0,1200,0.382,1400,48,5,10.42,0,0
Below,0.0,1200,0.382,1500,48,3,6.25,0,0
Below,0.0,1200,0.382,1300,48,2,4.17,0,0
Below,0.0,1200,0.382,1200,48,0,0.0,0,0
Below,0.0,1200,0.382,1600,48,0,0.0,0,0
Below,0.0,1200,0.5,0900,48,0,0.0,0,0
Below,0.0,1200,0.5,1000,48,0,0.0,0,0
Below,0.0,1200,0.5,1100,48,0,0.0,0,0
Below,0.0,1200,0.5,1400,48,3,6.25,0,0
Below,0.0,1200,0.5,1500,48,1,2.08,0,0
Below,0.0,1200,0.5,1300,48,1,2.08,0,0
Below,0.0,1200,0.5,1200,48,0,0.0,0,0
Below,0.0,1200,0.5,1600,48,0,0.0,0,0
Below,0.0,1200,0.618,0900,48,0,0.0,0,0
Below,0.0,1200,0.618,1000,48,0,0.0,0,0
Below,0.0,1200,0.618,1100,48,0,0.0,0,0
Below,0.0,1200,0.618,1400,48,3,6.25,0,0
Below,0.0,1200,0.618,1500,48,0,0.0,0,0
Below,0.0,1200,0.618,1300,48,1,2.08,0,0
Below,0.0,1200,0.618,1200,48,0,0.0,0,0
Below,0.0,1200,0.618,1600,48,0,0.0,0,0
Below,0.0,1200,0.786,0900,48,0,0.0,0,0
Below,0.0,1200,0.786,1000,48,0,0.0,0,0
Below,0.0,1200,0.786,1100,48,0,0.0,0,0
Below,0.0,1200,0.786,1400,48,2,4.17,0,0
Below,0.0,1200,0.786,1500,48,2,4.17,0,0
Below,0.0,1200,0.786,1300,48,0,0.0,0,0
Below,0.0,1200,0.786,1200,48,0,0.0,0,0
Below,0.0,1200,0.786,1600,48,0,0.0,0,0
Below,0.0,1200,1.0,0900,48,0,0.0,0,0
Below,0.0,1200,1.0,1000,48,0,0.0,0,0
Below,0.0,1200,1.0,1100,48,0,0.0,0,0
Below,0.0,1200,1.0,1400,48,0,0.0,0,0
Below,0.0,1200,1.0,1500,48,1,2.08,0,0
Below,0.0,1200,1.0,1300,48,0,0.0,0,0
Below,0.0,1200,1.0,1200,48,0,0.0,0,0
Below,0.0,1200,1.0,1600,48,0,0.0,0,0
Below,0.0,1200,-0.236,0900,48,0,0.0,0,0
Below,0.0,1200,-0.236,1000,48,0,0.0,0,0
Below,0.0,1200,-0.236,1100,48,0,0.0,0,0
Below,0.0,1200,-0.236,1400,48,5,10.42,0,0
Below,0.0,1200,-0.236,1500,48,3,6.25,0,0
Below,0.0,1200,-0.236,1300,48,10,20.83,0,0
Below,0.0,1200,-0.236,1200,48,9,18.75,0,0
Below,0.0,1200,-0.236,1600,48,0,0.0,0,0
Below,0.0,1200,-0.382,0900,48,0,0.0,0,0
Below,0.0,1200,-0.382,1000,48,0,0.0,0,0
Below,0.0,1200,-0.382,1100,48,0,0.0,0,0
Below,0.0,1200,-0.382,1400,48,4,8.33,0,0
Below,0.0,1200,-0.382,1500,48,2,4.17,0,0
Below,0.0,1200,-0.382,1300,48,6,12.5,0,0
Below,0.0,1200,-0.382,1200,48,4,8.33,0,0
Below,0.0,1200,-0.382,1600,48,0,0.0,0,0
Below,0.0,1200,-0.5,0900,48,0,0.0,0,0
Below,0.0,1200,-0.5,1000,48,0,0.0,0,0
Below,0.0,1200,-0.5,1100,48,0,0.0,0,0
Below,0.0,1200,-0.5,1400,48,3,6.25,0,0
Below,0.0,1200,-0.5,1500,48,3,6.25,0,0
Below,0.0,1200,-0.5,1300,48,5,10.42,0,0
Below,0.0,1200,-0.5,1200,48,1,2.08,0,0
Below,0.0,1200,-0.5,1600,48,0,0.0,0,0
Below,0.0,1200,-0.618,0900,48,0,0.0,0,0
Below,0.0,1200,-0.618,1000,48,0,0.0,0,0
Below,0.0,1200,-0.618,1100,48,0,0.0,0,0
Below,0.0,1200,-0.618,1400,48,2,4.17,0,0
Below,0.0,1200,-0.618,1500,48,2,4.17,0,0
Below,0.0,1200,-0.618,1300,48,5,10.42,0,0
Below,0.0,1200,-0.618,1200,48,0,0.0,0,0
Below,0.0,1200,-0.618,1600,48,0,0.0,0,0
Below,0.0,1200,-0.786,0900,48,0,0.0,0,0
Below,0.0,1200,-0.786,1000,48,0,0.0,0,0
Below,0.0,1200,-0.786,1100,48,0,0.0,0,0
Below,0.0,1200,-0.786,1400,48,2,4.17,0,0
Below,0.0,1200,-0.786,1500,48,2,4.17,0,0
Below,0.0,1200,-0.786,1300,48,2,4.17,0,0
Below,0.0,1200,-0.786,1200,48,0,0.0,0,0
Below,0.0,1200,-0.786,1600,48,0,0.0,0,0
Below,0.0,1200,-1.0,0900,48,0,0.0,0,0
Below,0.0,1200,-1.0,1000,48,0,0.0,0,0
Below,0.0,1200,-1.0,1100,48,0,0.0,0,0
Below,0.0,1200,-1.0,1400,48,1,2.08,0,0
Below,0.0,1200,-1.0,1500,48,2,4.17,0,0
Below,0.0,1200,-1.0,1300,48,2,4.17,0,0
Below,0.0,1200,-1.0,1200,48,0,0.0,0,0
Below,0.0,1200,-1.0,1600,48,0,0.0,0,0
Below,0.0,1200,0.236,0900,48,0,0.0,0,0
Below,0.0,1200,0.236,1000,48,0,0.0,0,0
Below,0.0,1200,0.236,1100,48,0,0.0,0,0
Below,0.0,1200,0.236,1400,48,2,4.17,0,0
Below,0.0,1200,0.236,1500,48,1,2.08,0,0
Below,0.0,1200,0.236,1300,48,8,16.67,0,0
Below,0.0,1200,0.236,1200,48,5,10.42,0,0
Below,0.0,1200,0.236,1600,48,0,0.0,0,0
Above,0.0,1300,0.382,0900,24,0,0.0,0,0
Above,0.0,1300,0.382,1000,24,0,0.0,0,0
Above,0.0,1300,0.382,1100,24,0,0.0,0,0
Above,0.0,1300,0.382,1400,24,1,4.17,0,0
Above,0.0,1300,0.382,1500,24,0,0.0,0,0
Above,0.0,1300,0.382,1300,24,0,0.0,0,0
Above,0.0,1300,0.382,1200,24,0,0.0,0,0
Above,0.0,1300,0.382,1600,24,0,0.0,0,0
Above,0.0,1300,0.5,0900,24,0,0.0,0,0
Above,0.0,1300,0.5,1000,24,0,0.0,0,0
Above,0.0,1300,0.5,1100,24,0,0.0,0,0
Above,0.0,1300,0.5,1400,24,0,0.0,0,0
Above,0.0,1300,0.5,1500,24,1,4.17,0,0
Above,0.0,1300,0.5,1300,24,0,0.0,0,0
Above,0.0,1300,0.5,1200,24,0,0.0,0,0
Above,0.0,1300,0.5,1600,24,0,0.0,0,0
Above,0.0,1300,0.618,0900,24,0,0.0,0,0
Above,0.0,1300,0.618,1000,24,0,0.0,0,0
Above,0.0,1300,0.618,1100,24,0,0.0,0,0
Above,0.0,1300,0.618,1400,24,0,0.0,0,0
Above,0.0,1300,0.618,1500,24,1,4.17,0,0
Above,0.0,1300,0.618,1300,24,0,0.0,0,0
Above,0.0,1300,0.618,1200,24,0,0.0,0,0
Above,0.0,1300,0.618,1600,24,0,0.0,0,0
Above,0.0,1300,0.786,0900,24,0,0.0,0,0
Above,0.0,1300,0.786,1000,24,0,0.0,0,0
Above,0.0,1300,0.786,1100,24,0,0.0,0,0
Above,0.0,1300,0.786,1400,24,0,0.0,0,0
Above,0.0,1300,0.786,1500,24,0,0.0,0,0
Above,0.0,1300,0.786,1300,24,0,0.0,0,0
Above,0.0,1300,0.786,1200,24,0,0.0,0,0
Above,0.0,1300,0.786,1600,24,0,0.0,0,0
Above,0.0,1300,1.0,0900,24,0,0.0,0,0
Above,0.0,1300,1.0,1000,24,0,0.0,0,0
Above,0.0,1300,1.0,1100,24,0,0.0,0,0
Above,0.0,1300,1.0,1400,24,0,0.0,0,0
Above,0.0,1300,1.0,1500,24,0,0.0,0,0
Above,0.0,1300,1.0,1300,24,0,0.0,0,0
Above,0.0,1300,1.0,1200,24,0,0.0,0,0
Above,0.0,1300,1.0,1600,24,0,0.0,0,0
Above,0.0,1300,-0.236,0900,24,0,0.0,0,0
Above,0.0,1300,-0.236,1000,24,0,0.0,0,0
Above,0.0,1300,-0.236,1100,24,0,0.0,0,0
Above,0.0,1300,-0.236,1400,24,3,12.5,0,0
Above,0.0,1300,-0.236,1500,24,2,8.33,0,0
Above,0.0,1300,-0.236,1300,24,1,4.17,0,0
Above,0.0,1300,-0.236,1200,24,0,0.0,0,0
Above,0.0,1300,-0.236,1600,24,0,0.0,0,0
Above,0.0,1300,-0.382,0900,24,0,0.0,0,0
Above,0.0,1300,-0.382,1000,24,0,0.0,0,0
Above,0.0,1300,-0.382,1100,24,0,0.0,0,0
Above,0.0,1300,-0.382,1400,24,1,4.17,0,0
Above,0.0,1300,-0.382,1500,24,3,12.5,0,0
Above,0.0,1300,-0.382,1300,24,0,0.0,0,0
Above,0.0,1300,-0.382,1200,24,0,0.0,0,0
Above,0.0,1300,-0.382,1600,24,0,0.0,0,0
Above,0.0,1300,-0.5,0900,24,0,0.0,0,0
Above,0.0,1300,-0.5,1000,24,0,0.0,0,0
Above,0.0,1300,-0.5,1100,24,0,0.0,0,0
Above,0.0,1300,-0.5,1400,24,0,0.0,0,0
Above,0.0,1300,-0.5,1500,24,0,0.0,0,0
Above,0.0,1300,-0.5,1300,24,0,0.0,0,0
Above,0.0,1300,-0.5,1200,24,0,0.0,0,0
Above,0.0,1300,-0.5,1600,24,0,0.0,0,0
Above,0.0,1300,-0.618,0900,24,0,0.0,0,0
Above,0.0,1300,-0.618,1000,24,0,0.0,0,0
Above,0.0,1300,-0.618,1100,24,0,0.0,0,0
Above,0.0,1300,-0.618,1400,24,0,0.0,0,0
Above,0.0,1300,-0.618,1500,24,0,0.0,0,0
Above,0.0,1300,-0.618,1300,24,0,0.0,0,0
Above,0.0,1300,-0.618,1200,24,0,0.0,0,0
Above,0.0,1300,-0.618,1600,24,0,0.0,0,0
Above,0.0,1300,-0.786,0900,24,0,0.0,0,0
Above,0.0,1300,-0.786,1000,24,0,0.0,0,0
Above,0.0,1300,-0.786,1100,24,0,0.0,0,0
Above,0.0,1300,-0.786,1400,24,0,0.0,0,0
Above,0.0,1300,-0.786,1500,24,0,0.0,0,0
Above,0.0,1300,-0.786,1300,24,0,0.0,0,0
Above,0.0,1300,-0.786,1200,24,0,0.0,0,0
Above,0.0,1300,-0.786,1600,24,0,0.0,0,0
Above,0.0,1300,-1.0,0900,24,0,0.0,0,0
Above,0.0,1300,-1.0,1000,24,0,0.0,0,0
Above,0.0,1300,-1.0,1100,24,0,0.0,0,0
Above,0.0,1300,-1.0,1400,24,0,0.0,0,0
Above,0.0,1300,-1.0,1500,24,0,0.0,0,0
Above,0.0,1300,-1.0,1300,24,0,0.0,0,0
Above,0.0,1300,-1.0,1200,24,0,0.0,0,0
Above,0.0,1300,-1.0,1600,24,0,0.0,0,0
Above,0.0,1300,0.236,0900,24,0,0.0,0,0
Above,0.0,1300,0.236,1000,24,0,0.0,0,0
Above,0.0,1300,0.236,1100,24,0,0.0,0,0
Above,0.0,1300,0.236,1400,24,2,8.33,0,0
Above,0.0,1300,0.236,1500,24,3,12.5,0,0
Above,0.0,1300,0.236,1300,24,3,12.5,0,0
Above,0.0,1300,0.236,1200,24,0,0.0,0,0
Above,0.0,1300,0.236,1600,24,0,0.0,0,0
Below,0.0,1300,0.382,0900,35,0,0.0,0,0
Below,0.0,1300,0.382,1000,35,0,0.0,0,0
Below,0.0,1300,0.382,1100,35,0,0.0,0,0
Below,0.0,1300,0.382,1400,35,6,17.14,0,0
Below,0.0,1300,0.382,1500,35,2,5.71,0,0
Below,0.0,1300,0.382,1300,35,1,2.86,0,0
Below,0.0,1300,0.382,1200,35,0,0.0,0,0
Below,0.0,1300,0.382,1600,35,0,0.0,0,0
Below,0.0,1300,0.5,0900,35,0,0.0,0,0
Below,0.0,1300,0.5,1000,35,0,0.0,0,0
Below,0.0,1300,0.5,1100,35,0,0.0,0,0
Below,0.0,1300,0.5,1400,35,2,5.71,0,0
Below,0.0,1300,0.5,1500,35,3,8.57,0,0
Below,0.0,1300,0.5,1300,35,0,0.0,0,0
Below,0.0,1300,0.5,1200,35,0,0.0,0,0
Below,0.0,1300,0.5,1600,35,0,0.0,0,0
Below,0.0,1300,0.618,0900,35,0,0.0,0,0
Below,0.0,1300,0.618,1000,35,0,0.0,0,0
Below,0.0,1300,0.618,1100,35,0,0.0,0,0
Below,0.0,1300,0.618,1400,35,1,2.86,0,0
Below,0.0,1300,0.618,1500,35,2,5.71,0,0
Below,0.0,1300,0.618,1300,35,0,0.0,0,0
Below,0.0,1300,0.618,1200,35,0,0.0,0,0
Below,0.0,1300,0.618,1600,35,0,0.0,0,0
Below,0.0,1300,0.786,0900,35,0,0.0,0,0
Below,0.0,1300,0.786,1000,35,0,0.0,0,0
Below,0.0,1300,0.786,1100,35,0,0.0,0,0
Below,0.0,1300,0.786,1400,35,1,2.86,0,0
Below,0.0,1300,0.786,1500,35,0,0.0,0,0
Below,0.0,1300,0.786,1300,35,0,0.0,0,0
Below,0.0,1300,0.786,1200,35,0,0.0,0,0
Below,0.0,1300,0.786,1600,35,0,0.0,0,0
Below,0.0,1300,1.0,0900,35,0,0.0,0,0
Below,0.0,1300,1.0,1000,35,0,0.0,0,0
Below,0.0,1300,1.0,1100,35,0,0.0,0,0
Below,0.0,1300,1.0,1400,35,1,2.86,0,0
Below,0.0,1300,1.0,1500,35,0,0.0,0,0
Below,0.0,1300,1.0,1300,35,0,0.0,0,0
Below,0.0,1300,1.0,1200,35,0,0.0,0,0
Below,0.0,1300,1.0,1600,35,0,0.0,0,0
Below,0.0,1300,-0.236,0900,35,0,0.0,0,0
Below,0.0,1300,-0.236,1000,35,0,0.0,0,0
Below,0.0,1300,-0.236,1100,35,0,0.0,0,0
Below,0.0,1300,-0.236,1400,35,10,28.57,0,0
Below,0.0,1300,-0.236,1500,35,2,5.71,0,0
Below,0.0,1300,-0.236,1300,35,8,22.86,0,0
Below,0.0,1300,-0.236,1200,35,0,0.0,0,0
Below,0.0,1300,-0.236,1600,35,0,0.0,0,0
Below,0.0,1300,-0.382,0900,35,0,0.0,0,0
Below,0.0,1300,-0.382,1000,35,0,0.0,0,0
Below,0.0,1300,-0.382,1100,35,0,0.0,0,0
Below,0.0,1300,-0.382,1400,35,6,17.14,0,0
Below,0.0,1300,-0.382,1500,35,5,14.29,0,0
Below,0.0,1300,-0.382,1300,35,5,14.29,0,0
Below,0.0,1300,-0.382,1200,35,0,0.0,0,0
Below,0.0,1300,-0.382,1600,35,0,0.0,0,0
Below,0.0,1300,-0.5,0900,35,0,0.0,0,0
Below,0.0,1300,-0.5,1000,35,0,0.0,0,0
Below,0.0,1300,-0.5,1100,35,0,0.0,0,0
Below,0.0,1300,-0.5,1400,35,4,11.43,0,0
Below,0.0,1300,-0.5,1500,35,4,11.43,0,0
Below,0.0,1300,-0.5,1300,35,1,2.86,0,0
Below,0.0,1300,-0.5,1200,35,0,0.0,0,0
Below,0.0,1300,-0.5,1600,35,0,0.0,0,0
Below,0.0,1300,-0.618,0900,35,0,0.0,0,0
Below,0.0,1300,-0.618,1000,35,0,0.0,0,0
Below,0.0,1300,-0.618,1100,35,0,0.0,0,0
Below,0.0,1300,-0.618,1400,35,4,11.43,0,0
Below,0.0,1300,-0.618,1500,35,2,5.71,0,0
Below,0.0,1300,-0.618,1300,35,0,0.0,0,0
Below,0.0,1300,-0.618,1200,35,0,0.0,0,0
Below,0.0,1300,-0.618,1600,35,0,0.0,0,0
Below,0.0,1300,-0.786,0900,35,0,0.0,0,0
Below,0.0,1300,-0.786,1000,35,0,0.0,0,0
Below,0.0,1300,-0.786,1100,35,0,0.0,0,0
Below,0.0,1300,-0.786,1400,35,3,8.57,0,0
Below,0.0,1300,-0.786,1500,35,1,2.86,0,0
Below,0.0,1300,-0.786,1300,35,0,0.0,0,0
Below,0.0,1300,-0.786,1200,35,0,0.0,0,0
Below,0.0,1300,-0.786,1600,35,0,0.0,0,0
Below,0.0,1300,-1.0,0900,35,0,0.0,0,0
Below,0.0,1300,-1.0,1000,35,0,0.0,0,0
Below,0.0,1300,-1.0,1100,35,0,0.0,0,0
Below,0.0,1300,-1.0,1400,35,2,5.71,0,0
Below,0.0,1300,-1.0,1500,35,1,2.86,0,0
Below,0.0,1300,-1.0,1300,35,0,0.0,0,0
Below,0.0,1300,-1.0,1200,35,0,0.0,0,0
Below,0.0,1300,-1.0,1600,35,0,0.0,0,0
Below,0.0,1300,0.236,0900,35,0,0.0,0,0
Below,0.0,1300,0.236,1000,35,0,0.0,0,0
Below,0.0,1300,0.236,1100,35,0,0.0,0,0
Below,0.0,1300,0.236,1400,35,3,8.57,0,0
Below,0.0,1300,0.236,1500,35,6,17.14,0,0
Below,0.0,1300,0.236,1300,35,10,28.57,0,0
Below,0.0,1300,0.236,1200,35,0,0.0,0,0
Below,0.0,1300,0.236,1600,35,0,0.0,0,0
Above,0.0,1400,0.382,0900,39,0,0.0,0,0
Above,0.0,1400,0.382,1000,39,0,0.0,0,0
Above,0.0,1400,0.382,1100,39,0,0.0,0,0
Above,0.0,1400,0.382,1400,39,5,12.82,0,0
Above,0.0,1400,0.382,1500,39,4,10.26,0,0
Above,0.0,1400,0.382,1300,39,0,0.0,0,0
Above,0.0,1400,0.382,1200,39,0,0.0,0,0
Above,0.0,1400,0.382,1600,39,0,0.0,0,0
Above,0.0,1400,0.5,0900,39,0,0.0,0,0
Above,0.0,1400,0.5,1000,39,0,0.0,0,0
Above,0.0,1400,0.5,1100,39,0,0.0,0,0
Above,0.0,1400,0.5,1400,39,2,5.13,0,0
Above,0.0,1400,0.5,1500,39,2,5.13,0,0
Above,0.0,1400,0.5,1300,39,0,0.0,0,0
Above,0.0,1400,0.5,1200,39,0,0.0,0,0
Above,0.0,1400,0.5,1600,39,0,0.0,0,0
Above,0.0,1400,0.618,0900,39,0,0.0,0,0
Above,0.0,1400,0.618,1000,39,0,0.0,0,0
Above,0.0,1400,0.618,1100,39,0,0.0,0,0
Above,0.0,1400,0.618,1400,39,2,5.13,0,0
Above,0.0,1400,0.618,1500,39,2,5.13,0,0
Above,0.0,1400,0.618,1300,39,0,0.0,0,0
Above,0.0,1400,0.618,1200,39,0,0.0,0,0
Above,0.0,1400,0.618,1600,39,0,0.0,0,0
Above,0.0,1400,0.786,0900,39,0,0.0,0,0
Above,0.0,1400,0.786,1000,39,0,0.0,0,0
Above,0.0,1400,0.786,1100,39,0,0.0,0,0
Above,0.0,1400,0.786,1400,39,2,5.13,0,0
Above,0.0,1400,0.786,1500,39,1,2.56,0,0
Above,0.0,1400,0.786,1300,39,0,0.0,0,0
Above,0.0,1400,0.786,1200,39,0,0.0,0,0
Above,0.0,1400,0.786,1600,39,0,0.0,0,0
Above,0.0,1400,1.0,0900,39,0,0.0,0,0
Above,0.0,1400,1.0,1000,39,0,0.0,0,0
Above,0.0,1400,1.0,1100,39,0,0.0,0,0
Above,0.0,1400,1.0,1400,39,1,2.56,0,0
Above,0.0,1400,1.0,1500,39,1,2.56,0,0
Above,0.0,1400,1.0,1300,39,0,0.0,0,0
Above,0.0,1400,1.0,1200,39,0,0.0,0,0
Above,0.0,1400,1.0,1600,39,0,0.0,0,0
Above,0.0,1400,-0.236,0900,39,0,0.0,0,0
Above,0.0,1400,-0.236,1000,39,0,0.0,0,0
Above,0.0,1400,-0.236,1100,39,0,0.0,0,0
Above,0.0,1400,-0.236,1400,39,11,28.21,0,0
Above,0.0,1400,-0.236,1500,39,7,17.95,0,0
Above,0.0,1400,-0.236,1300,39,0,0.0,0,0
Above,0.0,1400,-0.236,1200,39,0,0.0,0,0
Above,0.0,1400,-0.236,1600,39,0,0.0,0,0
Above,0.0,1400,-0.382,0900,39,0,0.0,0,0
Above,0.0,1400,-0.382,1000,39,0,0.0,0,0
Above,0.0,1400,-0.382,1100,39,0,0.0,0,0
Above,0.0,1400,-0.382,1400,39,4,10.26,0,0
Above,0.0,1400,-0.382,1500,39,4,10.26,0,0
Above,0.0,1400,-0.382,1300,39,0,0.0,0,0
Above,0.0,1400,-0.382,1200,39,0,0.0,0,0
Above,0.0,1400,-0.382,1600,39,0,0.0,0,0
Above,0.0,1400,-0.5,0900,39,0,0.0,0,0
Above,0.0,1400,-0.5,1000,39,0,0.0,0,0
Above,0.0,1400,-0.5,1100,39,0,0.0,0,0
Above,0.0,1400,-0.5,1400,39,1,2.56,0,0
Above,0.0,1400,-0.5,1500,39,5,12.82,0,0
Above,0.0,1400,-0.5,1300,39,0,0.0,0,0
Above,0.0,1400,-0.5,1200,39,0,0.0,0,0
Above,0.0,1400,-0.5,1600,39,0,0.0,0,0
Above,0.0,1400,-0.618,0900,39,0,0.0,0,0
Above,0.0,1400,-0.618,1000,39,0,0.0,0,0
Above,0.0,1400,-0.618,1100,39,0,0.0,0,0
Above,0.0,1400,-0.618,1400,39,1,2.56,0,0
Above,0.0,1400,-0.618,1500,39,2,5.13,0,0
Above,0.0,1400,-0.618,1300,39,0,0.0,0,0
Above,0.0,1400,-0.618,1200,39,0,0.0,0,0
Above,0.0,1400,-0.618,1600,39,0,0.0,0,0
Above,0.0,1400,-0.786,0900,39,0,0.0,0,0
Above,0.0,1400,-0.786,1000,39,0,0.0,0,0
Above,0.0,1400,-0.786,1100,39,0,0.0,0,0
Above,0.0,1400,-0.786,1400,39,0,0.0,0,0
Above,0.0,1400,-0.786,1500,39,2,5.13,0,0
Above,0.0,1400,-0.786,1300,39,0,0.0,0,0
Above,0.0,1400,-0.786,1200,39,0,0.0,0,0
Above,0.0,1400,-0.786,1600,39,0,0.0,0,0
