Direction,TriggerLevel,TriggerTime,GoalLevel,ActionableTriggers,TotalHits,TotalCompletionRate
Above,0.0,1400,-0.618,79,33,41.77
Above,0.0,1400,-0.786,114,31,27.19
Above,0.0,1400,-1.0,141,13,9.22
Above,0.0,1400,0.0,2,2,100.0
Below,0.0,1400,0.236,3,3,100.0
Below,0.0,1400,0.382,10,9,90.0
Below,0.0,1400,0.5,27,17,62.96
Below,0.0,1400,0.618,39,16,41.03
Below,0.0,1400,0.786,58,11,18.97
Below,0.0,1400,1.0,76,8,10.53
Below,0.0,1400,-0.236,99,36,36.36
Below,0.0,1400,-0.382,99,17,17.17
Below,0.0,1400,-0.5,99,8,8.08
Below,0.0,1400,-0.618,99,5,5.05
Below,0.0,1400,-0.786,99,3,3.03
Below,0.0,1400,-1.0,99,2,2.02
Below,0.0,1400,0.0,0,0,0.0
Above,0.0,1500,0.236,290,13,4.48
Above,0.0,1500,0.382,290,2,0.69
Above,0.0,1500,0.5,290,0,0.0
Above,0.0,1500,0.618,290,0,0.0
Above,0.0,1500,0.786,290,0,0.0
Above,0.0,1500,1.0,290,0,0.0
Above,0.0,1500,-0.236,232,229,98.71
Above,0.0,1500,-0.382,239,214,89.54
Above,0.0,1500,-0.5,249,194,77.91
Above,0.0,1500,-0.618,259,160,61.78
Above,0.0,1500,-0.786,273,116,42.49
Above,0.0,1500,-1.0,283,71,25.09
Above,0.0,1500,0.0,230,230,100.0
Below,0.0,1500,0.236,172,172,100.0
Below,0.0,1500,0.382,178,171,96.07
Below,0.0,1500,0.5,182,163,89.56
Below,0.0,1500,0.618,188,144,76.6
Below,0.0,1500,0.786,203,108,53.2
Below,0.0,1500,1.0,212,73,34.43
Below,0.0,1500,-0.236,226,32,14.16
Below,0.0,1500,-0.382,226,8,3.54
Below,0.0,1500,-0.5,226,3,1.33
Below,0.0,1500,-0.618,226,2,0.88
Below,0.0,1500,-0.786,226,1,0.44
Below,0.0,1500,-1.0,226,1,0.44
Below,0.0,1500,0.0,170,170,100.0
Above,0.0,2000,0.236,18,1,5.56
Above,0.0,2000,0.382,20,0,0.0
Above,0.0,2000,0.5,20,0,0.0
Above,0.0,2000,0.618,20,0,0.0
Above,0.0,2000,0.786,20,0,0.0
Above,0.0,2000,1.0,20,0,0.0
Above,0.0,2000,-0.236,20,4,20.0
Above,0.0,2000,-0.382,20,1,5.0
Above,0.0,2000,-0.5,20,0,0.0
Above,0.0,2000,-0.618,20,0,0.0
Above,0.0,2000,-0.786,20,0,0.0
Above,0.0,2000,-1.0,20,0,0.0
Above,0.0,2000,0.0,20,20,100.0
Below,0.0,2000,0.236,15,4,26.67
Below,0.0,2000,0.382,15,0,0.0
Below,0.0,2000,0.5,15,0,0.0
Below,0.0,2000,0.618,15,0,0.0
Below,0.0,2000,0.786,15,0,0.0
Below,0.0,2000,1.0,15,0,0.0
Below,0.0,2000,-0.236,14,3,21.43
Below,0.0,2000,-0.382,15,0,0.0
Below,0.0,2000,-0.5,15,0,0.0
Below,0.0,2000,-0.618,15,0,0.0
Below,0.0,2000,-0.786,15,0,0.0
Below,0.0,2000,-1.0,15,0,0.0
Below,0.0,2000,0.0,15,15,100.0
Above,0.0,3000,0.236,19,3,15.79
Above,0.0,3000,0.382,19,2,10.53
Above,0.0,3000,0.5,19,0,0.0
Above,0.0,3000,0.618,19,0,0.0
Above,0.0,3000,0.786,19,0,0.0
Above,0.0,3000,1.0,19,0,0.0
Above,0.0,3000,-0.236,18,6,33.33
Above,0.0,3000,-0.382,18,5,27.78
Above,0.0,3000,-0.5,18,3,16.67
Above,0.0,3000,-0.618,18,0,0.0
Above,0.0,3000,-0.786,18,0,0.0
Above,0.0,3000,-1.0,19,0,0.0
Above,0.0,3000,0.0,19,19,100.0
Below,0.0,3000,0.236,11,2,18.18
Below,0.0,3000,0.382,11,0,0.0
Below,0.0,3000,0.5,11,0,0.0
Below,0.0,3000,0.618,11,0,0.0
Below,0.0,3000,0.786,11,0,0.0
Below,0.0,3000,1.0,11,0,0.0
Below,0.0,3000,-0.236,11,2,18.18
Below,0.0,3000,-0.382,11,0,0.0
Below,0.0,3000,-0.5,11,0,0.0
Below,0.0,3000,-0.618,11,0,0.0
Below,0.0,3000,-0.786,11,0,0.0
Below,0.0,3000,-1.0,11,0,0.0
Below,0.0,3000,0.0,11,11,100.0
Above,0.0,4000,0.236,6,2,33.33
Above,0.0,4000,0.382,6,2,33.33
Above,0.0,4000,0.5,6,0,0.0
Above,0.0,4000,0.618,6,0,0.0
Above,0.0,4000,0.786,6,0,0.0
Above,0.0,4000,1.0,6,0,0.0
Above,0.0,4000,-0.236,5,1,20.0
Above,0.0,4000,-0.382,6,0,0.0
Above,0.0,4000,-0.5,6,0,0.0
Above,0.0,4000,-0.618,6,0,0.0
Above,0.0,4000,-0.786,6,0,0.0
Above,0.0,4000,-1.0,6,0,0.0
Above,0.0,4000,0.0,6,6,100.0
Below,0.0,4000,0.236,10,5,50.0
Below,0.0,4000,0.382,10,2,20.0
Below,0.0,4000,0.5,10,0,0.0
Below,0.0,4000,0.618,10,0,0.0
Below,0.0,4000,0.786,10,0,0.0
Below,0.0,4000,1.0,10,0,0.0
Below,0.0,4000,-0.236,10,1,10.0
Below,0.0,4000,-0.382,10,1,10.0
Below,0.0,4000,-0.5,10,1,10.0
Below,0.0,4000,-0.618,10,1,10.0
Below,0.0,4000,-0.786,10,1,10.0
Below,0.0,4000,-1.0,10,0,0.0
Below,0.0,4000,0.0,10,10,100.0
Above,0.0,5000,0.236,10,0,0.0
Above,0.0,5000,0.382,11,0,0.0
Above,0.0,5000,0.5,11,0,0.0
Above,0.0,5000,0.618,11,0,0.0
Above,0.0,5000,0.786,11,0,0.0
Above,0.0,5000,1.0,11,0,0.0
Above,0.0,5000,-0.236,11,3,27.27
Above,0.0,5000,-0.382,11,0,0.0
Above,0.0,5000,-0.5,11,0,0.0
Above,0.0,5000,-0.618,11,0,0.0
Above,0.0,5000,-0.786,11,0,0.0
Above,0.0,5000,-1.0,11,0,0.0
Above,0.0,5000,0.0,11,11,100.0
Below,0.0,5000,0.236,8,5,62.5
Below,0.0,5000,0.382,8,1,12.5
Below,0.0,5000,0.5,8,1,12.5
Below,0.0,5000,0.618,8,0,0.0
Below,0.0,5000,0.786,8,0,0.0
Below,0.0,5000,1.0,8,0,0.0
Below,0.0,5000,-0.236,8,0,0.0
Below,0.0,5000,-0.382,8,0,0.0
Below,0.0,5000,-0.5,8,0,0.0
Below,0.0,5000,-0.618,8,0,0.0
Below,0.0,5000,-0.786,8,0,0.0
Below,0.0,5000,-1.0,8,0,0.0
Below,0.0,5000,0.0,8,8,100.0
Above,0.0,OPEN,0.236,1025,256,24.98
Above,0.0,OPEN,0.382,1330,225,16.92
Above,0.0,OPEN,0.5,1523,214,14.05
Above,0.0,OPEN,0.618,1662,173,10.41
Above,0.0,OPEN,0.786,1795,124,6.91
Above,0.0,OPEN,1.0,1922,83,4.32
Above,0.0,OPEN,-0.236,1966,237,12.05
Above,0.0,OPEN,-0.382,2039,87,4.27
Above,0.0,OPEN,-0.5,2087,39,1.87
Above,0.0,OPEN,-0.618,2113,16,0.76
Above,0.0,OPEN,-0.786,2124,7,0.33
Above,0.0,OPEN,-1.0,2129,1,0.05
Above,0.0,OPEN,0.0,1916,716,37.37
Below,0.0,OPEN,0.236,2316,187,8.07
Below,0.0,OPEN,0.382,2371,79,3.33
Below,0.0,OPEN,0.5,2414,42,1.74
Below,0.0,OPEN,0.618,2428,23,0.95
Below,0.0,OPEN,0.786,2448,10,0.41
Below,0.0,OPEN,1.0,2455,3,0.12
Below,0.0,OPEN,-0.236,1043,352,33.75
Below,0.0,OPEN,-0.382,1408,341,24.22
Below,0.0,OPEN,-0.5,1659,327,19.71
Below,0.0,OPEN,-0.618,1888,271,14.35
Below,0.0,OPEN,-0.786,2100,197,9.38
Below,0.0,OPEN,-1.0,2292,157,6.85
Below,0.0,OPEN,0.0,2252,677,30.06
Above,0.236,0900,0.236,37,37,100.0
Above,0.236,0900,0.382,116,43,37.07
Above,0.236,0900,0.5,116,17,14.66
Above,0.236,0900,0.618,116,4,3.45
Above,0.236,0900,0.786,116,1,0.86
Above,0.236,0900,1.0,116,0,0.0
Above,0.236,0900,-0.236,89,10,11.24
Above,0.236,0900,-0.382,103,7,6.8
Above,0.236,0900,-0.5,111,6,5.41
Above,0.236,0900,-0.618,113,3,2.65
Above,0.236,0900,-0.786,113,2,1.77
Above,0.236,0900,-1.0,115,0,0.0
Above,0.236,0900,0.0,39,11,28.21
Below,0.236,0900,0.236,39,39,100.0
Below,0.236,0900,0.382,35,18,51.43
Below,0.236,0900,0.5,45,14,31.11
Below,0.236,0900,0.618,62,9,14.52
Below,0.236,0900,0.786,88,4,4.55
Below,0.236,0900,1.0,113,0,0.0
Below,0.236,0900,-0.236,122,18,14.75
Below,0.236,0900,-0.382,122,5,4.1
Below,0.236,0900,-0.5,122,2,1.64
Below,0.236,0900,-0.618,122,0,0.0
Below,0.236,0900,-0.786,122,0,0.0
Below,0.236,0900,-1.0,122,0,0.0
Below,0.236,0900,0.0,121,60,49.59
Above,0.236,1000,0.236,17,17,100.0
Above,0.236,1000,0.382,148,50,33.78
Above,0.236,1000,0.5,150,16,10.67
Above,0.236,1000,0.618,150,2,1.33
Above,0.236,1000,0.786,150,0,0.0
Above,0.236,1000,1.0,150,0,0.0
Above,0.236,1000,-0.236,68,8,11.76
Above,0.236,1000,-0.382,102,6,5.88
Above,0.236,1000,-0.5,124,6,4.84
Above,0.236,1000,-0.618,138,2,1.45
Above,0.236,1000,-0.786,145,0,0.0
Above,0.236,1000,-1.0,146,0,0.0
Above,0.236,1000,0.0,19,6,31.58
Below,0.236,1000,0.236,13,13,100.0
Below,0.236,1000,0.382,12,6,50.0
Below,0.236,1000,0.5,16,5,31.25
Below,0.236,1000,0.618,29,5,17.24
Below,0.236,1000,0.786,65,8,12.31
Below,0.236,1000,1.0,96,2,2.08
Below,0.236,1000,-0.236,129,28,21.71
Below,0.236,1000,-0.382,129,11,8.53
Below,0.236,1000,-0.5,129,3,2.33
Below,0.236,1000,-0.618,129,2,1.55
Below,0.236,1000,-0.786,129,1,0.78
Below,0.236,1000,-1.0,129,0,0.0
Below,0.236,1000,0.0,129,67,51.94
Above,0.236,1100,0.236,0,0,0.0
Above,0.236,1100,0.382,63,19,30.16
Above,0.236,1100,0.5,63,5,7.94
Above,0.236,1100,0.618,63,1,1.59
Above,0.236,1100,0.786,63,1,1.59
Above,0.236,1100,1.0,63,0,0.0
Above,0.236,1100,-0.236,16,3,18.75
Above,0.236,1100,-0.382,34,3,8.82
Above,0.236,1100,-0.5,46,3,6.52
Above,0.236,1100,-0.618,53,0,0.0
Above,0.236,1100,-0.786,56,0,0.0
Above,0.236,1100,-1.0,61,1,1.64
Above,0.236,1100,0.0,1,1,100.0
Below,0.236,1100,0.236,1,1,100.0
Below,0.236,1100,0.382,1,0,0.0
Below,0.236,1100,0.5,1,0,0.0
Below,0.236,1100,0.618,3,1,33.33
Below,0.236,1100,0.786,20,4,20.0
Below,0.236,1100,1.0,35,5,14.29
Below,0.236,1100,-0.236,61,12,19.67
Below,0.236,1100,-0.382,61,4,6.56
Below,0.236,1100,-0.5,61,2,3.28
Below,0.236,1100,-0.618,61,2,3.28
Below,0.236,1100,-0.786,61,0,0.0
Below,0.236,1100,-1.0,61,0,0.0
Below,0.236,1100,0.0,61,33,54.1
Above,0.236,1200,0.236,0,0,0.0
Above,0.236,1200,0.382,57,16,28.07
Above,0.236,1200,0.5,57,2,3.51
Above,0.236,1200,0.618,57,0,0.0
Above,0.236,1200,0.786,57,0,0.0
Above,0.236,1200,1.0,57,0,0.0
Above,0.236,1200,-0.236,15,5,33.33
Above,0.236,1200,-0.382,27,6,22.22
Above,0.236,1200,-0.5,35,6,17.14
Above,0.236,1200,-0.618,46,6,13.04
Above,0.236,1200,-0.786,55,2,3.64
Above,0.236,1200,-1.0,55,0,0.0
Above,0.236,1200,0.0,1,1,100.0
Below,0.236,1200,0.236,0,0,0.0
Below,0.236,1200,0.382,0,0,0.0
Below,0.236,1200,0.5,1,1,100.0
Below,0.236,1200,0.618,4,3,75.0
Below,0.236,1200,0.786,17,7,41.18
Below,0.236,1200,1.0,36,2,5.56
Below,0.236,1200,-0.236,58,9,15.52
Below,0.236,1200,-0.382,58,6,10.34
Below,0.236,1200,-0.5,58,4,6.9
Below,0.236,1200,-0.618,58,2,3.45
Below,0.236,1200,-0.786,58,1,1.72
Below,0.236,1200,-1.0,58,1,1.72
Below,0.236,1200,0.0,58,31,53.45
Above,0.236,1300,0.236,0,0,0.0
Above,0.236,1300,0.382,49,9,18.37
Above,0.236,1300,0.5,49,0,0.0
Above,0.236,1300,0.618,49,0,0.0
Above,0.236,1300,0.786,49,0,0.0
Above,0.236,1300,1.0,49,0,0.0
Above,0.236,1300,-0.236,11,9,81.82
Above,0.236,1300,-0.382,22,7,31.82
Above,0.236,1300,-0.5,31,9,29.03
Above,0.236,1300,-0.618,39,8,20.51
Above,0.236,1300,-0.786,46,4,8.7
Above,0.236,1300,-1.0,49,1,2.04
Above,0.236,1300,0.0,1,1,100.0
Below,0.236,1300,0.236,0,0,0.0
Below,0.236,1300,0.382,0,0,0.0
Below,0.236,1300,0.5,2,2,100.0
Below,0.236,1300,0.618,7,6,85.71
Below,0.236,1300,0.786,18,8,44.44
Below,0.236,1300,1.0,31,3,9.68
Below,0.236,1300,-0.236,52,14,26.92
Below,0.236,1300,-0.382,52,4,7.69
Below,0.236,1300,-0.5,52,1,1.92
Below,0.236,1300,-0.618,52,1,1.92
Below,0.236,1300,-0.786,52,0,0.0
Below,0.236,1300,-1.0,52,0,0.0
Below,0.236,1300,0.0,52,34,65.38
Above,0.236,1400,0.236,0,0,0.0
Above,0.236,1400,0.382,50,11,22.0
Above,0.236,1400,0.5,50,4,8.0
Above,0.236,1400,0.618,50,1,2.0
Above,0.236,1400,0.786,50,0,0.0
Above,0.236,1400,1.0,50,0,0.0
Above,0.236,1400,-0.236,14,7,50.0
Above,0.236,1400,-0.382,24,8,33.33
Above,0.236,1400,-0.5,27,6,22.22
Above,0.236,1400,-0.618,35,7,20.0
Above,0.236,1400,-0.786,40,5,12.5
Above,0.236,1400,-1.0,45,3,6.67
Above,0.236,1400,0.0,1,1,100.0
Below,0.236,1400,0.236,0,0,0.0
Below,0.236,1400,0.382,0,0,0.0
Below,0.236,1400,0.5,3,3,100.0
Below,0.236,1400,0.618,7,6,85.71
Below,0.236,1400,0.786,16,9,56.25
Below,0.236,1400,1.0,39,12,30.77
Below,0.236,1400,-0.236,79,19,24.05
Below,0.236,1400,-0.382,79,10,12.66
Below,0.236,1400,-0.5,79,6,7.59
Below,0.236,1400,-0.618,79,4,5.06
Below,0.236,1400,-0.786,79,2,2.53
Below,0.236,1400,-1.0,79,1,1.27
Below,0.236,1400,0.0,79,75,94.94
Above,0.236,1500,0.236,52,52,100.0
Above,0.236,1500,0.382,83,6,7.23
Above,0.236,1500,0.5,83,0,0.0
Above,0.236,1500,0.618,83,0,0.0
Above,0.236,1500,0.786,83,0,0.0
Above,0.236,1500,1.0,83,0,0.0
Above,0.236,1500,-0.236,54,50,92.59
Above,0.236,1500,-0.382,60,49,81.67
Above,0.236,1500,-0.5,63,40,63.49
Above,0.236,1500,-0.618,68,27,39.71
Above,0.236,1500,-0.786,71,20,28.17
Above,0.236,1500,-1.0,79,9,11.39
Above,0.236,1500,0.0,52,52,100.0
Below,0.236,1500,0.236,85,85,100.0
Below,0.236,1500,0.382,85,85,100.0
Below,0.236,1500,0.5,87,87,100.0
Below,0.236,1500,0.618,95,92,96.84
Below,0.236,1500,0.786,98,84,85.71
Below,0.236,1500,1.0,101,68,67.33
Below,0.236,1500,-0.236,117,15,12.82
Below,0.236,1500,-0.382,117,2,1.71
Below,0.236,1500,-0.5,117,1,0.85
Below,0.236,1500,-0.618,117,1,0.85
Below,0.236,1500,-0.786,117,0,0.0
Below,0.236,1500,-1.0,117,0,0.0
Below,0.236,1500,0.0,117,117,100.0
Above,0.236,2000,0.236,10,10,100.0
Above,0.236,2000,0.382,9,3,33.33
Above,0.236,2000,0.5,10,1,10.0
Above,0.236,2000,0.618,10,0,0.0
Above,0.236,2000,0.786,10,0,0.0
Above,0.236,2000,1.0,10,0,0.0
Above,0.236,2000,-0.236,10,1,10.0
Above,0.236,2000,-0.382,10,0,0.0
Above,0.236,2000,-0.5,10,0,0.0
Above,0.236,2000,-0.618,10,0,0.0
Above,0.236,2000,-0.786,10,0,0.0
Above,0.236,2000,-1.0,10,0,0.0
Above,0.236,2000,0.0,10,4,40.0
Below,0.236,2000,0.236,14,14,100.0
Below,0.236,2000,0.382,13,7,53.85
Below,0.236,2000,0.5,13,4,30.77
Below,0.236,2000,0.618,14,3,21.43
Below,0.236,2000,0.786,14,2,14.29
Below,0.236,2000,1.0,14,1,7.14
Below,0.236,2000,-0.236,14,0,0.0
Below,0.236,2000,-0.382,14,0,0.0
Below,0.236,2000,-0.5,14,0,0.0
Below,0.236,2000,-0.618,14,0,0.0
Below,0.236,2000,-0.786,14,0,0.0
Below,0.236,2000,-1.0,14,0,0.0
Below,0.236,2000,0.0,13,1,7.69
Above,0.236,3000,0.236,8,8,100.0
Above,0.236,3000,0.382,7,1,14.29
Above,0.236,3000,0.5,8,1,12.5
Above,0.236,3000,0.618,8,0,0.0
Above,0.236,3000,0.786,8,0,0.0
Above,0.236,3000,1.0,8,0,0.0
Above,0.236,3000,-0.236,8,1,12.5
Above,0.236,3000,-0.382,8,1,12.5
Above,0.236,3000,-0.5,8,0,0.0
Above,0.236,3000,-0.618,8,0,0.0
Above,0.236,3000,-0.786,8,0,0.0
Above,0.236,3000,-1.0,8,0,0.0
Above,0.236,3000,0.0,8,4,50.0
Below,0.236,3000,0.236,13,13,100.0
Below,0.236,3000,0.382,12,5,41.67
Below,0.236,3000,0.5,13,3,23.08
Below,0.236,3000,0.618,13,1,7.69
Below,0.236,3000,0.786,13,1,7.69
Below,0.236,3000,1.0,13,1,7.69
Below,0.236,3000,-0.236,13,0,0.0
Below,0.236,3000,-0.382,13,0,0.0
Below,0.236,3000,-0.5,13,0,0.0
Below,0.236,3000,-0.618,13,0,0.0
Below,0.236,3000,-0.786,13,0,0.0
Below,0.236,3000,-1.0,13,0,0.0
Below,0.236,3000,0.0,13,3,23.08
Above,0.236,4000,0.236,9,9,100.0
Above,0.236,4000,0.382,9,1,11.11
Above,0.236,4000,0.5,9,0,0.0
Above,0.236,4000,0.618,9,0,0.0
Above,0.236,4000,0.786,9,0,0.0
Above,0.236,4000,1.0,9,0,0.0
Above,0.236,4000,-0.236,9,0,0.0
Above,0.236,4000,-0.382,9,0,0.0
Above,0.236,4000,-0.5,9,0,0.0
Above,0.236,4000,-0.618,9,0,0.0
Above,0.236,4000,-0.786,9,0,0.0
Above,0.236,4000,-1.0,9,0,0.0
Above,0.236,4000,0.0,8,1,12.5
Below,0.236,4000,0.236,8,8,100.0
Below,0.236,4000,0.382,8,1,12.5
Below,0.236,4000,0.5,8,1,12.5
Below,0.236,4000,0.618,8,0,0.0
Below,0.236,4000,0.786,8,0,0.0
Below,0.236,4000,1.0,8,0,0.0
Below,0.236,4000,-0.236,8,0,0.0
Below,0.236,4000,-0.382,8,0,0.0
Below,0.236,4000,-0.5,8,0,0.0
Below,0.236,4000,-0.618,8,0,0.0
Below,0.236,4000,-0.786,8,0,0.0
Below,0.236,4000,-1.0,8,0,0.0
Below,0.236,4000,0.0,8,0,0.0
Above,0.236,5000,0.236,5,5,100.0
Above,0.236,5000,0.382,5,1,20.0
Above,0.236,5000,0.5,5,0,0.0
Above,0.236,5000,0.618,5,0,0.0
Above,0.236,5000,0.786,5,0,0.0
Above,0.236,5000,1.0,5,0,0.0
Above,0.236,5000,-0.236,5,0,0.0
Above,0.236,5000,-0.382,5,0,0.0
Above,0.236,5000,-0.5,5,0,0.0
Above,0.236,5000,-0.618,5,0,0.0
Above,0.236,5000,-0.786,5,0,0.0
Above,0.236,5000,-1.0,5,0,0.0
Above,0.236,5000,0.0,5,2,40.0
Below,0.236,5000,0.236,12,12,100.0
Below,0.236,5000,0.382,12,3,25.0
Below,0.236,5000,0.5,12,1,8.33
Below,0.236,5000,0.618,12,0,0.0
Below,0.236,5000,0.786,12,0,0.0
Below,0.236,5000,1.0,12,0,0.0
Below,0.236,5000,-0.236,12,1,8.33
Below,0.236,5000,-0.382,12,0,0.0
Below,0.236,5000,-0.5,12,0,0.0
Below,0.236,5000,-0.618,12,0,0.0
Below,0.236,5000,-0.786,12,0,0.0
Below,0.236,5000,-1.0,12,0,0.0
Below,0.236,5000,0.0,11,2,18.18
Above,0.236,OPEN,0.236,1294,509,39.34
Above,0.236,OPEN,0.382,558,191,34.23
Above,0.236,OPEN,0.5,819,207,25.27
Above,0.236,OPEN,0.618,976,176,18.03
Above,0.236,OPEN,0.786,1114,126,11.31
Above,0.236,OPEN,1.0,1243,83,6.68
Above,0.236,OPEN,-0.236,1398,40,2.86
Above,0.236,OPEN,-0.382,1432,15,1.05
Above,0.236,OPEN,-0.5,1445,6,0.42
Above,0.236,OPEN,-0.618,1451,4,0.28
Above,0.236,OPEN,-0.786,1453,1,0.07
Above,0.236,OPEN,-1.0,1454,0,0.0
Above,0.236,OPEN,0.0,1285,194,15.1
Below,0.236,OPEN,0.236,2755,497,18.04
Below,0.236,OPEN,0.382,2754,249,9.04
Below,0.236,OPEN,0.5,2769,119,4.3
Below,0.236,OPEN,0.618,2802,46,1.64
Below,0.236,OPEN,0.786,2849,20,0.7
Below,0.236,OPEN,1.0,2871,9,0.31
Below,0.236,OPEN,-0.236,1518,371,24.44
Below,0.236,OPEN,-0.382,1848,343,18.56
Below,0.236,OPEN,-0.5,2088,332,15.9
Below,0.236,OPEN,-0.618,2315,274,11.84
Below,0.236,OPEN,-0.786,2524,199,7.88
Below,0.236,OPEN,-1.0,2716,158,5.82
Below,0.236,OPEN,0.0,793,340,42.88
Above,0.382,0900,0.236,34,20,58.82
Above,0.382,0900,0.382,38,38,100.0
Above,0.382,0900,0.5,95,42,44.21
Above,0.382,0900,0.618,95,18,18.95
Above,0.382,0900,0.786,96,4,4.17
Above,0.382,0900,1.0,96,1,1.04
Above,0.382,0900,-0.236,83,9,10.84
Above,0.382,0900,-0.382,90,4,4.44
Above,0.382,0900,-0.5,93,3,3.23
Above,0.382,0900,-0.618,93,2,2.15
Above,0.382,0900,-0.786,93,0,0.0
Above,0.382,0900,-1.0,95,0,0.0
Above,0.382,0900,0.0,52,10,19.23
Below,0.382,0900,0.236,110,69,62.73
Below,0.382,0900,0.382,41,41,100.0
Below,0.382,0900,0.5,39,23,58.97
Below,0.382,0900,0.618,42,12,28.57
Below,0.382,0900,0.786,61,6,9.84
Below,0.382,0900,1.0,93,2,2.15
Below,0.382,0900,-0.236,112,13,11.61
Below,0.382,0900,-0.382,112,2,1.79
Below,0.382,0900,-0.5,112,1,0.89
Below,0.382,0900,-0.618,112,0,0.0
Below,0.382,0900,-0.786,112,0,0.0
Below,0.382,0900,-1.0,112,0,0.0
Below,0.382,0900,0.0,112,30,26.79
Above,0.382,1000,0.236,9,3,33.33
Above,0.382,1000,0.382,10,10,100.0
Above,0.382,1000,0.5,91,32,35.16
Above,0.382,1000,0.618,91,8,8.79
Above,0.382,1000,0.786,91,1,1.1
Above,0.382,1000,1.0,91,0,0.0
Above,0.382,1000,-0.236,60,5,8.33
Above,0.382,1000,-0.382,78,4,5.13
Above,0.382,1000,-0.5,84,4,4.76
Above,0.382,1000,-0.618,89,2,2.25
Above,0.382,1000,-0.786,91,0,0.0
Above,0.382,1000,-1.0,91,0,0.0
Above,0.382,1000,0.0,25,5,20.0
Below,0.382,1000,0.236,103,73,70.87
Below,0.382,1000,0.382,17,17,100.0
Below,0.382,1000,0.5,15,9,60.0
Below,0.382,1000,0.618,16,3,18.75
Below,0.382,1000,0.786,31,5,16.13
Below,0.382,1000,1.0,62,3,4.84
Below,0.382,1000,-0.236,104,16,15.38
Below,0.382,1000,-0.382,104,5,4.81
Below,0.382,1000,-0.5,104,1,0.96
Below,0.382,1000,-0.618,104,1,0.96
Below,0.382,1000,-0.786,104,1,0.96
Below,0.382,1000,-1.0,104,0,0.0
Below,0.382,1000,0.0,104,37,35.58
Above,0.382,1100,0.236,0,0,0.0
Above,0.382,1100,0.382,0,0,0.0
Above,0.382,1100,0.5,39,14,35.9
Above,0.382,1100,0.618,39,1,2.56
Above,0.382,1100,0.786,39,0,0.0
Above,0.382,1100,1.0,39,0,0.0
Above,0.382,1100,-0.236,19,3,15.79
Above,0.382,1100,-0.382,28,2,7.14
Above,0.382,1100,-0.5,31,0,0.0
Above,0.382,1100,-0.618,33,0,0.0
Above,0.382,1100,-0.786,35,0,0.0
Above,0.382,1100,-1.0,38,1,2.63
Above,0.382,1100,0.0,2,1,50.0
Below,0.382,1100,0.236,54,43,79.63
Below,0.382,1100,0.382,0,0,0.0
Below,0.382,1100,0.5,0,0,0.0
Below,0.382,1100,0.618,0,0,0.0
Below,0.382,1100,0.786,8,5,62.5
Below,0.382,1100,1.0,21,3,14.29
Below,0.382,1100,-0.236,54,6,11.11
Below,0.382,1100,-0.382,54,2,3.7
Below,0.382,1100,-0.5,54,1,1.85
Below,0.382,1100,-0.618,54,1,1.85
Below,0.382,1100,-0.786,54,0,0.0
Below,0.382,1100,-1.0,54,0,0.0
Below,0.382,1100,0.0,54,18,33.33
Above,0.382,1200,0.236,0,0,0.0
Above,0.382,1200,0.382,0,0,0.0
Above,0.382,1200,0.5,29,8,27.59
Above,0.382,1200,0.618,29,2,6.9
Above,0.382,1200,0.786,29,1,3.45
Above,0.382,1200,1.0,29,0,0.0
Above,0.382,1200,-0.236,11,6,54.55
Above,0.382,1200,-0.382,21,5,23.81
Above,0.382,1200,-0.5,23,3,13.04
Above,0.382,1200,-0.618,25,1,4.0
Above,0.382,1200,-0.786,26,0,0.0
Above,0.382,1200,-1.0,28,0,0.0
Above,0.382,1200,0.0,3,3,100.0
Below,0.382,1200,0.236,48,38,79.17
Below,0.382,1200,0.382,0,0,0.0
Below,0.382,1200,0.5,0,0,0.0
Below,0.382,1200,0.618,1,1,100.0
Below,0.382,1200,0.786,2,2,100.0
Below,0.382,1200,1.0,13,1,7.69
Below,0.382,1200,-0.236,48,5,10.42
Below,0.382,1200,-0.382,48,3,6.25
Below,0.382,1200,-0.5,48,1,2.08
Below,0.382,1200,-0.618,48,1,2.08
Below,0.382,1200,-0.786,48,0,0.0
Below,0.382,1200,-1.0,48,0,0.0
Below,0.382,1200,0.0,48,18,37.5
Above,0.382,1300,0.236,0,0,0.0
Above,0.382,1300,0.382,0,0,0.0
Above,0.382,1300,0.5,27,7,25.93
Above,0.382,1300,0.618,27,2,7.41
Above,0.382,1300,0.786,27,1,3.7
Above,0.382,1300,1.0,27,0,0.0
Above,0.382,1300,-0.236,12,3,25.0
Above,0.382,1300,-0.382,19,3,15.79
Above,0.382,1300,-0.5,21,1,4.76
Above,0.382,1300,-0.618,24,2,8.33
Above,0.382,1300,-0.786,26,0,0.0
Above,0.382,1300,-1.0,26,0,0.0
Above,0.382,1300,0.0,5,5,100.0
Below,0.382,1300,0.236,32,29,90.62
Below,0.382,1300,0.382,0,0,0.0
Below,0.382,1300,0.5,0,0,0.0
Below,0.382,1300,0.618,0,0,0.0
Below,0.382,1300,0.786,3,2,66.67
Below,0.382,1300,1.0,10,1,10.0
Below,0.382,1300,-0.236,32,4,12.5
Below,0.382,1300,-0.382,32,2,6.25
Below,0.382,1300,-0.5,32,1,3.12
Below,0.382,1300,-0.618,32,1,3.12
Below,0.382,1300,-0.786,32,0,0.0
Below,0.382,1300,-1.0,32,0,0.0
