Direction,TriggerLevel,TriggerTime,GoalLevel,ActionableTriggers,TotalHits,TotalCompletionRate
Above,-0.236,4000,0.382,8,1,12.5
Above,-0.236,4000,0.5,8,1,12.5
Above,-0.236,4000,0.618,8,1,12.5
Above,-0.236,4000,0.786,8,0,0.0
Above,-0.236,4000,1.0,8,0,0.0
Above,-0.236,4000,-0.236,7,0,0.0
Above,-0.236,4000,-0.382,4,1,25.0
Above,-0.236,4000,-0.5,5,0,0.0
Above,-0.236,4000,-0.618,6,0,0.0
Above,-0.236,4000,-0.786,8,0,0.0
Above,-0.236,4000,-1.0,8,0,0.0
Above,-0.236,4000,0.0,4,4,100.0
Below,-0.236,4000,0.236,8,3,37.5
Below,-0.236,4000,0.382,8,1,12.5
Below,-0.236,4000,0.5,8,0,0.0
Below,-0.236,4000,0.618,8,0,0.0
Below,-0.236,4000,0.786,8,0,0.0
Below,-0.236,4000,1.0,8,0,0.0
Below,-0.236,4000,-0.236,7,0,0.0
Below,-0.236,4000,-0.382,4,2,50.0
Below,-0.236,4000,-0.5,4,0,0.0
Below,-0.236,4000,-0.618,6,0,0.0
Below,-0.236,4000,-0.786,8,0,0.0
Below,-0.236,4000,-1.0,8,0,0.0
Below,-0.236,4000,0.0,5,4,80.0
Above,-0.236,5000,0.236,6,1,16.67
Above,-0.236,5000,0.382,6,1,16.67
Above,-0.236,5000,0.5,6,1,16.67
Above,-0.236,5000,0.618,6,0,0.0
Above,-0.236,5000,0.786,6,0,0.0
Above,-0.236,5000,1.0,6,0,0.0
Above,-0.236,5000,-0.236,0,0,0.0
Above,-0.236,5000,-0.382,2,1,50.0
Above,-0.236,5000,-0.5,4,2,50.0
Above,-0.236,5000,-0.618,5,2,40.0
Above,-0.236,5000,-0.786,6,2,33.33
Above,-0.236,5000,-1.0,6,0,0.0
Above,-0.236,5000,0.0,3,1,33.33
Below,-0.236,5000,0.236,7,3,42.86
Below,-0.236,5000,0.382,8,3,37.5
Below,-0.236,5000,0.5,8,0,0.0
Below,-0.236,5000,0.618,8,0,0.0
Below,-0.236,5000,0.786,8,0,0.0
Below,-0.236,5000,1.0,8,0,0.0
Below,-0.236,5000,-0.236,0,0,0.0
Below,-0.236,5000,-0.382,2,1,50.0
Below,-0.236,5000,-0.5,5,1,20.0
Below,-0.236,5000,-0.618,7,1,14.29
Below,-0.236,5000,-0.786,8,1,12.5
Below,-0.236,5000,-1.0,8,0,0.0
Below,-0.236,5000,0.0,4,4,100.0
Above,-0.236,OPEN,0.236,1257,410,32.62
Above,-0.236,OPEN,0.382,1596,278,17.42
Above,-0.236,OPEN,0.5,1846,191,10.35
Above,-0.236,OPEN,0.618,2031,143,7.04
Above,-0.236,OPEN,0.786,2242,96,4.28
Above,-0.236,OPEN,1.0,2443,59,2.42
Above,-0.236,OPEN,-0.236,1754,735,41.9
Above,-0.236,OPEN,-0.382,2267,593,26.16
Above,-0.236,OPEN,-0.5,2500,400,16.0
Above,-0.236,OPEN,-0.618,2625,240,9.14
Above,-0.236,OPEN,-0.786,2702,123,4.55
Above,-0.236,OPEN,-1.0,2730,42,1.54
Above,-0.236,OPEN,0.0,601,505,84.03
Below,-0.236,OPEN,0.236,1737,412,23.72
Below,-0.236,OPEN,0.382,1792,166,9.26
Below,-0.236,OPEN,0.5,1805,65,3.6
Below,-0.236,OPEN,0.618,1808,26,1.44
Below,-0.236,OPEN,0.786,1808,8,0.44
Below,-0.236,OPEN,1.0,1809,0,0.0
Below,-0.236,OPEN,-0.236,833,792,95.08
Below,-0.236,OPEN,-0.382,430,201,46.74
Below,-0.236,OPEN,-0.5,675,196,29.04
Below,-0.236,OPEN,-0.618,939,169,18.0
Below,-0.236,OPEN,-0.786,1244,137,11.01
Below,-0.236,OPEN,-1.0,1518,80,5.27
Below,-0.236,OPEN,0.0,1450,1211,83.52
Above,0.0,0900,0.236,166,70,42.17
Above,0.0,0900,0.382,177,36,20.34
Above,0.0,0900,0.5,181,13,7.18
Above,0.0,0900,0.618,184,5,2.72
Above,0.0,0900,0.786,184,2,1.09
Above,0.0,0900,1.0,184,0,0.0
Above,0.0,0900,-0.236,164,96,58.54
Above,0.0,0900,-0.382,174,63,36.21
Above,0.0,0900,-0.5,180,36,20.0
Above,0.0,0900,-0.618,180,20,11.11
Above,0.0,0900,-0.786,181,10,5.52
Above,0.0,0900,-1.0,183,3,1.64
Above,0.0,0900,0.0,179,176,98.32
Below,0.0,0900,0.236,143,86,60.14
Below,0.0,0900,0.382,154,46,29.87
Below,0.0,0900,0.5,158,23,14.56
Below,0.0,0900,0.618,159,10,6.29
Below,0.0,0900,0.786,158,7,4.43
Below,0.0,0900,1.0,158,2,1.27
Below,0.0,0900,-0.236,139,81,58.27
Below,0.0,0900,-0.382,152,42,27.63
Below,0.0,0900,-0.5,156,28,17.95
Below,0.0,0900,-0.618,158,15,9.49
Below,0.0,0900,-0.786,159,7,4.4
Below,0.0,0900,-1.0,159,3,1.89
Below,0.0,0900,0.0,157,156,99.36
Above,0.0,1000,0.236,187,72,38.5
Above,0.0,1000,0.382,188,21,11.17
Above,0.0,1000,0.5,189,5,2.65
Above,0.0,1000,0.618,190,2,1.05
Above,0.0,1000,0.786,191,1,0.52
Above,0.0,1000,1.0,191,0,0.0
Above,0.0,1000,-0.236,187,89,47.59
Above,0.0,1000,-0.382,188,50,26.6
Above,0.0,1000,-0.5,190,28,14.74
Above,0.0,1000,-0.618,190,13,6.84
Above,0.0,1000,-0.786,191,4,2.09
Above,0.0,1000,-1.0,191,1,0.52
Above,0.0,1000,0.0,189,188,99.47
Below,0.0,1000,0.236,164,90,54.88
Below,0.0,1000,0.382,166,42,25.3
Below,0.0,1000,0.5,166,19,11.45
Below,0.0,1000,0.618,166,4,2.41
Below,0.0,1000,0.786,168,1,0.6
Below,0.0,1000,1.0,168,0,0.0
Below,0.0,1000,-0.236,162,86,53.09
Below,0.0,1000,-0.382,166,47,28.31
Below,0.0,1000,-0.5,166,19,11.45
Below,0.0,1000,-0.618,168,9,5.36
Below,0.0,1000,-0.786,168,5,2.98
Below,0.0,1000,-1.0,168,1,0.6
Below,0.0,1000,0.0,168,167,99.4
Above,0.0,1100,0.236,135,41,30.37
Above,0.0,1100,0.382,135,9,6.67
Above,0.0,1100,0.5,135,2,1.48
Above,0.0,1100,0.618,135,1,0.74
Above,0.0,1100,0.786,135,1,0.74
Above,0.0,1100,1.0,135,0,0.0
Above,0.0,1100,-0.236,135,40,29.63
Above,0.0,1100,-0.382,135,7,5.19
Above,0.0,1100,-0.5,135,5,3.7
Above,0.0,1100,-0.618,135,2,1.48
Above,0.0,1100,-0.786,135,0,0.0
Above,0.0,1100,-1.0,135,0,0.0
Above,0.0,1100,0.0,135,131,97.04
Below,0.0,1100,0.236,103,50,48.54
Below,0.0,1100,0.382,103,22,21.36
Below,0.0,1100,0.5,103,9,8.74
Below,0.0,1100,0.618,103,3,2.91
Below,0.0,1100,0.786,103,1,0.97
Below,0.0,1100,1.0,103,0,0.0
Below,0.0,1100,-0.236,103,58,56.31
Below,0.0,1100,-0.382,103,32,31.07
Below,0.0,1100,-0.5,103,18,17.48
Below,0.0,1100,-0.618,103,8,7.77
Below,0.0,1100,-0.786,103,3,2.91
Below,0.0,1100,-1.0,103,1,0.97
Below,0.0,1100,0.0,103,101,98.06
Above,0.0,1200,0.236,96,21,21.88
Above,0.0,1200,0.382,96,6,6.25
Above,0.0,1200,0.5,96,1,1.04
Above,0.0,1200,0.618,96,0,0.0
Above,0.0,1200,0.786,96,0,0.0
Above,0.0,1200,1.0,96,0,0.0
Above,0.0,1200,-0.236,96,26,27.08
Above,0.0,1200,-0.382,96,5,5.21
Above,0.0,1200,-0.5,96,1,1.04
Above,0.0,1200,-0.618,96,1,1.04
Above,0.0,1200,-0.786,96,0,0.0
Above,0.0,1200,-1.0,96,0,0.0
Above,0.0,1200,0.0,96,95,98.96
Below,0.0,1200,0.236,66,25,37.88
Below,0.0,1200,0.382,66,10,15.15
Below,0.0,1200,0.5,66,6,9.09
Below,0.0,1200,0.618,66,4,6.06
Below,0.0,1200,0.786,66,1,1.52
Below,0.0,1200,1.0,66,0,0.0
Below,0.0,1200,-0.236,66,31,46.97
Below,0.0,1200,-0.382,66,11,16.67
Below,0.0,1200,-0.5,66,6,9.09
Below,0.0,1200,-0.618,66,4,6.06
Below,0.0,1200,-0.786,66,3,4.55
Below,0.0,1200,-1.0,66,1,1.52
Below,0.0,1200,0.0,66,64,96.97
Above,0.0,1300,0.236,83,13,15.66
Above,0.0,1300,0.382,83,2,2.41
Above,0.0,1300,0.5,83,0,0.0
Above,0.0,1300,0.618,83,0,0.0
Above,0.0,1300,0.786,83,0,0.0
Above,0.0,1300,1.0,83,0,0.0
Above,0.0,1300,-0.236,83,24,28.92
Above,0.0,1300,-0.382,83,7,8.43
Above,0.0,1300,-0.5,83,1,1.2
Above,0.0,1300,-0.618,83,1,1.2
Above,0.0,1300,-0.786,83,0,0.0
Above,0.0,1300,-1.0,83,0,0.0
Above,0.0,1300,0.0,83,81,97.59
Below,0.0,1300,0.236,84,26,30.95
Below,0.0,1300,0.382,84,9,10.71
Below,0.0,1300,0.5,84,5,5.95
Below,0.0,1300,0.618,84,1,1.19
Below,0.0,1300,0.786,84,1,1.19
Below,0.0,1300,1.0,84,0,0.0
Below,0.0,1300,-0.236,84,41,48.81
Below,0.0,1300,-0.382,84,16,19.05
Below,0.0,1300,-0.5,84,5,5.95
Below,0.0,1300,-0.618,84,1,1.19
Below,0.0,1300,-0.786,84,1,1.19
Below,0.0,1300,-1.0,84,0,0.0
Below,0.0,1300,0.0,84,83,98.81
Above,0.0,1400,0.236,159,27,16.98
Above,0.0,1400,0.382,159,3,1.89
Above,0.0,1400,0.5,159,1,0.63
Above,0.0,1400,0.618,159,0,0.0
Above,0.0,1400,0.786,159,0,0.0
Above,0.0,1400,1.0,159,0,0.0
Above,0.0,1400,-0.236,159,25,15.72
Above,0.0,1400,-0.382,159,6,3.77
Above,0.0,1400,-0.5,159,1,0.63
Above,0.0,1400,-0.618,159,1,0.63
Above,0.0,1400,-0.786,159,0,0.0
Above,0.0,1400,-1.0,159,0,0.0
Above,0.0,1400,0.0,159,157,98.74
Below,0.0,1400,0.236,99,33,33.33
Below,0.0,1400,0.382,99,16,16.16
Below,0.0,1400,0.5,99,7,7.07
Below,0.0,1400,0.618,99,4,4.04
Below,0.0,1400,0.786,99,2,2.02
Below,0.0,1400,1.0,99,0,0.0
Below,0.0,1400,-0.236,99,34,34.34
Below,0.0,1400,-0.382,99,16,16.16
Below,0.0,1400,-0.5,99,7,7.07
Below,0.0,1400,-0.618,99,4,4.04
Below,0.0,1400,-0.786,99,2,2.02
Below,0.0,1400,-1.0,99,1,1.01
Below,0.0,1400,0.0,99,98,98.99
Above,0.0,1500,0.236,290,9,3.1
Above,0.0,1500,0.382,290,0,0.0
Above,0.0,1500,0.5,290,0,0.0
Above,0.0,1500,0.618,290,0,0.0
Above,0.0,1500,0.786,290,0,0.0
Above,0.0,1500,1.0,290,0,0.0
Above,0.0,1500,-0.236,290,8,2.76
Above,0.0,1500,-0.382,290,1,0.34
Above,0.0,1500,-0.5,290,0,0.0
Above,0.0,1500,-0.618,290,0,0.0
Above,0.0,1500,-0.786,290,0,0.0
Above,0.0,1500,-1.0,290,0,0.0
Above,0.0,1500,0.0,290,177,61.03
Below,0.0,1500,0.236,226,21,9.29
Below,0.0,1500,0.382,226,6,2.65
Below,0.0,1500,0.5,226,5,2.21
Below,0.0,1500,0.618,226,2,0.88
Below,0.0,1500,0.786,226,1,0.44
Below,0.0,1500,1.0,226,1,0.44
Below,0.0,1500,-0.236,226,29,12.83
Below,0.0,1500,-0.382,226,6,2.65
Below,0.0,1500,-0.5,226,1,0.44
Below,0.0,1500,-0.618,226,1,0.44
Below,0.0,1500,-0.786,226,0,0.0
Below,0.0,1500,-1.0,226,0,0.0
Below,0.0,1500,0.0,226,150,66.37
Above,0.0,2000,0.236,15,5,33.33
Above,0.0,2000,0.382,17,4,23.53
Above,0.0,2000,0.5,18,1,5.56
Above,0.0,2000,0.618,19,1,5.26
Above,0.0,2000,0.786,20,1,5.0
Above,0.0,2000,1.0,20,0,0.0
Above,0.0,2000,-0.236,12,4,33.33
Above,0.0,2000,-0.382,19,5,26.32
Above,0.0,2000,-0.5,20,4,20.0
Above,0.0,2000,-0.618,20,3,15.0
Above,0.0,2000,-0.786,20,1,5.0
Above,0.0,2000,-1.0,20,0,0.0
Above,0.0,2000,0.0,20,0,0.0
Below,0.0,2000,0.236,8,5,62.5
Below,0.0,2000,0.382,13,6,46.15
Below,0.0,2000,0.5,14,2,14.29
Below,0.0,2000,0.618,15,1,6.67
Below,0.0,2000,0.786,15,0,0.0
Below,0.0,2000,1.0,15,0,0.0
Below,0.0,2000,-0.236,12,8,66.67
Below,0.0,2000,-0.382,14,3,21.43
Below,0.0,2000,-0.5,15,1,6.67
Below,0.0,2000,-0.618,15,1,6.67
Below,0.0,2000,-0.786,15,1,6.67
Below,0.0,2000,-1.0,15,0,0.0
Below,0.0,2000,0.0,14,0,0.0
Above,0.0,3000,0.236,13,4,30.77
Above,0.0,3000,0.382,18,1,5.56
Above,0.0,3000,0.5,19,0,0.0
Above,0.0,3000,0.618,19,0,0.0
Above,0.0,3000,0.786,19,0,0.0
Above,0.0,3000,1.0,19,0,0.0
Above,0.0,3000,-0.236,12,7,58.33
Above,0.0,3000,-0.382,16,5,31.25
Above,0.0,3000,-0.5,18,3,16.67
Above,0.0,3000,-0.618,18,1,5.56
Above,0.0,3000,-0.786,18,0,0.0
Above,0.0,3000,-1.0,18,0,0.0
Above,0.0,3000,0.0,18,0,0.0
Below,0.0,3000,0.236,8,2,25.0
Below,0.0,3000,0.382,9,1,11.11
Below,0.0,3000,0.5,10,2,20.0
Below,0.0,3000,0.618,11,3,27.27
Below,0.0,3000,0.786,11,1,9.09
Below,0.0,3000,1.0,11,0,0.0
Below,0.0,3000,-0.236,5,2,40.0
Below,0.0,3000,-0.382,10,5,50.0
Below,0.0,3000,-0.5,10,2,20.0
Below,0.0,3000,-0.618,10,2,20.0
Below,0.0,3000,-0.786,11,2,18.18
Below,0.0,3000,-1.0,11,0,0.0
Below,0.0,3000,0.0,10,0,0.0
Above,0.0,4000,0.236,3,1,33.33
Above,0.0,4000,0.382,5,2,40.0
Above,0.0,4000,0.5,5,1,20.0
Above,0.0,4000,0.618,6,1,16.67
Above,0.0,4000,0.786,6,0,0.0
Above,0.0,4000,1.0,6,0,0.0
Above,0.0,4000,-0.236,3,1,33.33
Above,0.0,4000,-0.382,5,3,60.0
Above,0.0,4000,-0.5,5,2,40.0
Above,0.0,4000,-0.618,5,2,40.0
Above,0.0,4000,-0.786,6,0,0.0
Above,0.0,4000,-1.0,6,0,0.0
Above,0.0,4000,0.0,6,0,0.0
Below,0.0,4000,0.236,5,1,20.0
Below,0.0,4000,0.382,8,1,12.5
Below,0.0,4000,0.5,9,1,11.11
Below,0.0,4000,0.618,10,1,10.0
Below,0.0,4000,0.786,10,1,10.0
Below,0.0,4000,1.0,10,0,0.0
Below,0.0,4000,-0.236,7,3,42.86
Below,0.0,4000,-0.382,8,1,12.5
Below,0.0,4000,-0.5,9,1,11.11
Below,0.0,4000,-0.618,9,0,0.0
Below,0.0,4000,-0.786,10,1,10.0
Below,0.0,4000,-1.0,10,0,0.0
Below,0.0,4000,0.0,10,0,0.0
Above,0.0,5000,0.236,6,4,66.67
Above,0.0,5000,0.382,9,2,22.22
Above,0.0,5000,0.5,10,1,10.0
Above,0.0,5000,0.618,10,0,0.0
Above,0.0,5000,0.786,10,0,0.0
Above,0.0,5000,1.0,10,0,0.0
Above,0.0,5000,-0.236,7,4,57.14
Above,0.0,5000,-0.382,10,1,10.0
Above,0.0,5000,-0.5,10,0,0.0
Above,0.0,5000,-0.618,10,0,0.0
Above,0.0,5000,-0.786,11,0,0.0
Above,0.0,5000,-1.0,11,0,0.0
Above,0.0,5000,0.0,0,0,0.0
Below,0.0,5000,0.236,6,3,50.0
Below,0.0,5000,0.382,7,0,0.0
Below,0.0,5000,0.5,8,1,12.5
Below,0.0,5000,0.618,8,1,12.5
Below,0.0,5000,0.786,8,1,12.5
Below,0.0,5000,1.0,8,1,12.5
Below,0.0,5000,-0.236,2,0,0.0
Below,0.0,5000,-0.382,6,2,33.33
Below,0.0,5000,-0.5,7,1,14.29
Below,0.0,5000,-0.618,7,1,14.29
Below,0.0,5000,-0.786,8,1,12.5
Below,0.0,5000,-1.0,8,0,0.0
Below,0.0,5000,0.0,0,0,0.0
Above,0.0,OPEN,0.236,681,273,40.09
Above,0.0,OPEN,0.382,1002,221,22.06
Above,0.0,OPEN,0.5,1246,176,14.13
Above,0.0,OPEN,0.618,1425,138,9.68
Above,0.0,OPEN,0.786,1634,92,5.63
Above,0.0,OPEN,1.0,1835,59,3.22
Above,0.0,OPEN,-0.236,1798,773,42.99
Above,0.0,OPEN,-0.382,2001,475,23.74
Above,0.0,OPEN,-0.5,2066,280,13.55
Above,0.0,OPEN,-0.618,2099,154,7.34
Above,0.0,OPEN,-0.786,2124,80,3.77
Above,0.0,OPEN,-1.0,2128,26,1.22
Above,0.0,OPEN,0.0,1083,898,82.92
Below,0.0,OPEN,0.236,2137,595,27.84
Below,0.0,OPEN,0.382,2353,299,12.71
Below,0.0,OPEN,0.5,2413,137,5.68
Below,0.0,OPEN,0.618,2440,68,2.79
Below,0.0,OPEN,0.786,2450,29,1.18
Below,0.0,OPEN,1.0,2455,10,0.41
Below,0.0,OPEN,-0.236,653,337,51.61
Below,0.0,OPEN,-0.382,1045,361,34.55
Below,0.0,OPEN,-0.5,1305,280,21.46
Below,0.0,OPEN,-0.618,1581,214,13.54
Below,0.0,OPEN,-0.786,1892,153,8.09
Below,0.0,OPEN,-1.0,2167,85,3.92
Below,0.0,OPEN,0.0,1452,1175,80.92
Above,0.236,0900,0.236,113,111,98.23
Above,0.236,0900,0.382,97,44,45.36
Above,0.236,0900,0.5,106,22,20.75
Above,0.236,0900,0.618,111,10,9.01
Above,0.236,0900,0.786,116,5,4.31
Above,0.236,0900,1.0,116,1,0.86
Above,0.236,0900,-0.236,113,50,44.25
Above,0.236,0900,-0.382,115,25,21.74
Above,0.236,0900,-0.5,115,17,14.78
Above,0.236,0900,-0.618,115,10,8.7
Above,0.236,0900,-0.786,116,3,2.59
Above,0.236,0900,-1.0,116,0,0.0
Above,0.236,0900,0.0,95,80,84.21
Below,0.236,0900,0.236,120,111,92.5
Below,0.236,0900,0.382,99,58,58.59
Below,0.236,0900,0.5,107,35,32.71
Below,0.236,0900,0.618,115,23,20.0
Below,0.236,0900,0.786,119,9,7.56
Below,0.236,0900,1.0,121,3,2.48
Below,0.236,0900,-0.236,119,53,44.54
Below,0.236,0900,-0.382,121,26,21.49
Below,0.236,0900,-0.5,122,18,14.75
Below,0.236,0900,-0.618,122,7,5.74
Below,0.236,0900,-0.786,122,2,1.64
Below,0.236,0900,-1.0,122,0,0.0
Below,0.236,0900,0.0,107,100,93.46
Above,0.236,1000,0.236,149,149,100.0
Above,0.236,1000,0.382,142,66,46.48
Above,0.236,1000,0.5,147,22,14.97
Above,0.236,1000,0.618,150,11,7.33
Above,0.236,1000,0.786,150,3,2.0
Above,0.236,1000,1.0,150,0,0.0
Above,0.236,1000,-0.236,146,57,39.04
Above,0.236,1000,-0.382,149,25,16.78
Above,0.236,1000,-0.5,149,19,12.75
Above,0.236,1000,-0.618,150,10,6.67
Above,0.236,1000,-0.786,150,4,2.67
Above,0.236,1000,-1.0,150,2,1.33
Above,0.236,1000,0.0,144,127,88.19
Below,0.236,1000,0.236,129,118,91.47
Below,0.236,1000,0.382,124,68,54.84
Below,0.236,1000,0.5,127,34,26.77
Below,0.236,1000,0.618,127,13,10.24
Below,0.236,1000,0.786,128,4,3.12
Below,0.236,1000,1.0,128,0,0.0
Below,0.236,1000,-0.236,127,51,40.16
Below,0.236,1000,-0.382,128,27,21.09
Below,0.236,1000,-0.5,129,12,9.3
Below,0.236,1000,-0.618,129,5,3.88
Below,0.236,1000,-0.786,129,2,1.55
Below,0.236,1000,-1.0,129,0,0.0
Below,0.236,1000,0.0,122,109,89.34
Above,0.236,1100,0.236,63,62,98.41
Above,0.236,1100,0.382,63,27,42.86
Above,0.236,1100,0.5,63,7,11.11
Above,0.236,1100,0.618,63,3,4.76
Above,0.236,1100,0.786,63,1,1.59
Above,0.236,1100,1.0,63,0,0.0
Above,0.236,1100,-0.236,63,24,38.1
Above,0.236,1100,-0.382,63,5,7.94
Above,0.236,1100,-0.5,63,2,3.17
Above,0.236,1100,-0.618,63,1,1.59
Above,0.236,1100,-0.786,63,0,0.0
Above,0.236,1100,-1.0,63,0,0.0
Above,0.236,1100,0.0,63,56,88.89
Below,0.236,1100,0.236,61,57,93.44
Below,0.236,1100,0.382,61,35,57.38
Below,0.236,1100,0.5,61,17,27.87
Below,0.236,1100,0.618,61,8,13.11
Below,0.236,1100,0.786,61,4,6.56
Below,0.236,1100,1.0,61,0,0.0
Below,0.236,1100,-0.236,61,23,37.7
Below,0.236,1100,-0.382,61,10,16.39
Below,0.236,1100,-0.5,61,5,8.2
Below,0.236,1100,-0.618,61,4,6.56
Below,0.236,1100,-0.786,61,2,3.28
Below,0.236,1100,-1.0,61,1,1.64
Below,0.236,1100,0.0,61,58,95.08
Above,0.236,1200,0.236,57,57,100.0
Above,0.236,1200,0.382,57,18,31.58
Above,0.236,1200,0.5,57,5,8.77
Above,0.236,1200,0.618,57,0,0.0
Above,0.236,1200,0.786,57,0,0.0
Above,0.236,1200,1.0,57,0,0.0
Above,0.236,1200,-0.236,57,16,28.07
Above,0.236,1200,-0.382,57,6,10.53
Above,0.236,1200,-0.5,57,2,3.51
Above,0.236,1200,-0.618,57,1,1.75
Above,0.236,1200,-0.786,57,1,1.75
Above,0.236,1200,-1.0,57,0,0.0
Above,0.236,1200,0.0,57,49,85.96
Below,0.236,1200,0.236,58,56,96.55
Below,0.236,1200,0.382,58,27,46.55
Below,0.236,1200,0.5,58,12,20.69
Below,0.236,1200,0.618,58,6,10.34
Below,0.236,1200,0.786,58,4,6.9
Below,0.236,1200,1.0,58,0,0.0
Below,0.236,1200,-0.236,58,20,34.48
Below,0.236,1200,-0.382,58,9,15.52
Below,0.236,1200,-0.5,58,5,8.62
Below,0.236,1200,-0.618,58,2,3.45
Below,0.236,1200,-0.786,58,1,1.72
Below,0.236,1200,-1.0,58,1,1.72
Below,0.236,1200,0.0,58,53,91.38
Above,0.236,1300,0.236,49,49,100.0
Above,0.236,1300,0.382,49,9,18.37
Above,0.236,1300,0.5,49,0,0.0
Above,0.236,1300,0.618,49,0,0.0
Above,0.236,1300,0.786,49,0,0.0
Above,0.236,1300,1.0,49,0,0.0
Above,0.236,1300,-0.236,49,10,20.41
Above,0.236,1300,-0.382,49,1,2.04
Above,0.236,1300,-0.5,49,0,0.0
Above,0.236,1300,-0.618,49,0,0.0
Above,0.236,1300,-0.786,49,0,0.0
Above,0.236,1300,-1.0,49,0,0.0
Above,0.236,1300,0.0,49,37,75.51
Below,0.236,1300,0.236,52,45,86.54
Below,0.236,1300,0.382,52,28,53.85
Below,0.236,1300,0.5,52,12,23.08
Below,0.236,1300,0.618,52,4,7.69
Below,0.236,1300,0.786,52,2,3.85
Below,0.236,1300,1.0,52,1,1.92
Below,0.236,1300,-0.236,52,14,26.92
Below,0.236,1300,-0.382,52,5,9.62
Below,0.236,1300,-0.5,52,1,1.92
Below,0.236,1300,-0.618,52,1,1.92
Below,0.236,1300,-0.786,52,0,0.0
Below,0.236,1300,-1.0,52,0,0.0
Below,0.236,1300,0.0,52,47,90.38
Above,0.236,1400,0.236,50,50,100.0
Above,0.236,1400,0.382,50,11,22.0
Above,0.236,1400,0.5,50,4,8.0
Above,0.236,1400,0.618,50,1,2.0
Above,0.236,1400,0.786,50,0,0.0
Above,0.236,1400,1.0,50,0,0.0
Above,0.236,1400,-0.236,50,4,8.0
Above,0.236,1400,-0.382,50,1,2.0
Above,0.236,1400,-0.5,50,1,2.0
Above,0.236,1400,-0.618,50,1,2.0
Above,0.236,1400,-0.786,50,0,0.0
Above,0.236,1400,-1.0,50,0,0.0
Above,0.236,1400,0.0,50,31,62.0
Below,0.236,1400,0.236,79,71,89.87
Below,0.236,1400,0.382,79,36,45.57
Below,0.236,1400,0.5,79,20,25.32
Below,0.236,1400,0.618,79,10,12.66
Below,0.236,1400,0.786,79,4,5.06
Below,0.236,1400,1.0,79,2,2.53
Below,0.236,1400,-0.236,79,18,22.78
Below,0.236,1400,-0.382,79,9,11.39
Below,0.236,1400,-0.5,79,5,6.33
Below,0.236,1400,-0.618,79,4,5.06
Below,0.236,1400,-0.786,79,2,2.53
Below,0.236,1400,-1.0,79,1,1.27
Below,0.236,1400,0.0,79,60,75.95
Above,0.236,1500,0.236,83,77,92.77
Above,0.236,1500,0.382,83,6,7.23
Above,0.236,1500,0.5,83,0,0.0
Above,0.236,1500,0.618,83,0,0.0
Above,0.236,1500,0.786,83,0,0.0
Above,0.236,1500,1.0,83,0,0.0
Above,0.236,1500,-0.236,83,3,3.61
Above,0.236,1500,-0.382,83,0,0.0
Above,0.236,1500,-0.5,83,0,0.0
Above,0.236,1500,-0.618,83,0,0.0
Above,0.236,1500,-0.786,83,0,0.0
Above,0.236,1500,-1.0,83,0,0.0
Above,0.236,1500,0.0,83,35,42.17
Below,0.236,1500,0.236,117,76,64.96
Below,0.236,1500,0.382,117,14,11.97
Below,0.236,1500,0.5,117,6,5.13
Below,0.236,1500,0.618,117,2,1.71
Below,0.236,1500,0.786,117,1,0.85
Below,0.236,1500,1.0,117,1,0.85
Below,0.236,1500,-0.236,117,8,6.84
Below,0.236,1500,-0.382,117,1,0.85
Below,0.236,1500,-0.5,117,0,0.0
Below,0.236,1500,-0.618,117,0,0.0
Below,0.236,1500,-0.786,117,0,0.0
Below,0.236,1500,-1.0,117,0,0.0
Below,0.236,1500,0.0,117,55,47.01
Above,0.236,2000,0.236,8,0,0.0
Above,0.236,2000,0.382,2,0,0.0
Above,0.236,2000,0.5,8,1,12.5
Above,0.236,2000,0.618,10,1,10.0
Above,0.236,2000,0.786,10,1,10.0
Above,0.236,2000,1.0,10,0,0.0
Above,0.236,2000,-0.236,9,3,33.33
Above,0.236,2000,-0.382,9,3,33.33
Above,0.236,2000,-0.5,10,2,20.0
Above,0.236,2000,-0.618,10,0,0.0
Above,0.236,2000,-0.786,10,0,0.0
Above,0.236,2000,-1.0,10,0,0.0
Above,0.236,2000,0.0,5,3,60.0
Below,0.236,2000,0.236,13,0,0.0
Below,0.236,2000,0.382,3,0,0.0
Below,0.236,2000,0.5,4,2,50.0
Below,0.236,2000,0.618,9,1,11.11
Below,0.236,2000,0.786,12,3,25.0
Below,0.236,2000,1.0,13,2,15.38
Below,0.236,2000,-0.236,11,6,54.55
Below,0.236,2000,-0.382,13,4,30.77
Below,0.236,2000,-0.5,13,3,23.08
Below,0.236,2000,-0.618,14,3,21.43
Below,0.236,2000,-0.786,14,3,21.43
Below,0.236,2000,-1.0,14,2,14.29
Below,0.236,2000,0.0,9,9,100.0
Above,0.236,3000,0.236,6,0,0.0
Above,0.236,3000,0.382,3,1,33.33
Above,0.236,3000,0.5,6,2,33.33
Above,0.236,3000,0.618,7,2,28.57
Above,0.236,3000,0.786,8,1,12.5
Above,0.236,3000,1.0,8,0,0.0
Above,0.236,3000,-0.236,8,4,50.0
Above,0.236,3000,-0.382,8,1,12.5
Above,0.236,3000,-0.5,8,0,0.0
Above,0.236,3000,-0.618,8,0,0.0
Above,0.236,3000,-0.786,8,0,0.0
Above,0.236,3000,-1.0,8,0,0.0
Above,0.236,3000,0.0,3,3,100.0
