GoalZone,GoalTime,TransitionCount,TriggerZone,TriggerTime,TotalTriggerOccurrences,TransitionPercentage,GoalTimeHourly,GoalTime10Min,Granularity
above_1.0,1500,76,0.786_to_1.0,930,143,53.15,1500,1500,10-Minute
above_1.0,1510,76,0.786_to_1.0,930,143,53.15,1510,1510,10-Minute
above_1.0,1520,77,0.786_to_1.0,930,143,53.85,1520,1520,10-Minute
above_1.0,1530,79,0.786_to_1.0,930,143,55.24,1530,1530,10-Minute
above_1.0,1540,81,0.786_to_1.0,930,143,56.64,1540,1540,10-Minute
above_1.0,1550,81,0.786_to_1.0,930,143,56.64,1550,1550,10-Minute
below_-1.0,1440,1,0.786_to_1.0,930,143,0.7,1440,1440,10-Minute
below_-1.0,1510,1,0.786_to_1.0,930,143,0.7,1510,1510,10-Minute
below_-1.0,1520,1,0.786_to_1.0,930,143,0.7,1520,1520,10-Minute
below_-1.0,1530,1,0.786_to_1.0,930,143,0.7,1530,1530,10-Minute
below_-1.0,1540,1,0.786_to_1.0,930,143,0.7,1540,1540,10-Minute
below_-1.0,1550,3,0.786_to_1.0,930,143,2.1,1550,1550,10-Minute
-0.236_to_0.0,950,2,0.5_to_0.618,940,324,0.62,0950,0950,10-Minute
-0.236_to_0.0,1000,7,0.5_to_0.618,940,324,2.16,1000,1000,10-Minute
-0.236_to_0.0,1010,7,0.5_to_0.618,940,324,2.16,1010,1010,10-Minute
-0.236_to_0.0,1020,10,0.5_to_0.618,940,324,3.09,1020,1020,10-Minute
-0.236_to_0.0,1030,12,0.5_to_0.618,940,324,3.7,1030,1030,10-Minute
-0.236_to_0.0,1040,12,0.5_to_0.618,940,324,3.7,1040,1040,10-Minute
-0.236_to_0.0,1050,18,0.5_to_0.618,940,324,5.56,1050,1050,10-Minute
-0.236_to_0.0,1100,22,0.5_to_0.618,940,324,6.79,1100,1100,10-Minute
-0.236_to_0.0,1110,20,0.5_to_0.618,940,324,6.17,1110,1110,10-Minute
-0.236_to_0.0,1120,21,0.5_to_0.618,940,324,6.48,1120,1120,10-Minute
-0.236_to_0.0,1130,21,0.5_to_0.618,940,324,6.48,1130,1130,10-Minute
-0.236_to_0.0,1140,18,0.5_to_0.618,940,324,5.56,1140,1140,10-Minute
-0.236_to_0.0,1150,15,0.5_to_0.618,940,324,4.63,1150,1150,10-Minute
-0.236_to_0.0,1200,22,0.5_to_0.618,940,324,6.79,1200,1200,10-Minute
-0.236_to_0.0,1210,22,0.5_to_0.618,940,324,6.79,1210,1210,10-Minute
-0.236_to_0.0,1220,25,0.5_to_0.618,940,324,7.72,1220,1220,10-Minute
-0.236_to_0.0,1230,27,0.5_to_0.618,940,324,8.33,1230,1230,10-Minute
-0.236_to_0.0,1240,29,0.5_to_0.618,940,324,8.95,1240,1240,10-Minute
-0.236_to_0.0,1250,23,0.5_to_0.618,940,324,7.1,1250,1250,10-Minute
-0.236_to_0.0,1300,20,0.5_to_0.618,940,324,6.17,1300,1300,10-Minute
-0.236_to_0.0,1310,19,0.5_to_0.618,940,324,5.86,1310,1310,10-Minute
-0.236_to_0.0,1320,21,0.5_to_0.618,940,324,6.48,1320,1320,10-Minute
-0.236_to_0.0,1330,24,0.5_to_0.618,940,324,7.41,1330,1330,10-Minute
-0.236_to_0.0,1340,23,0.5_to_0.618,940,324,7.1,1340,1340,10-Minute
-0.236_to_0.0,1350,24,0.5_to_0.618,940,324,7.41,1350,1350,10-Minute
-0.236_to_0.0,1400,24,0.5_to_0.618,940,324,7.41,1400,1400,10-Minute
-0.236_to_0.0,1410,24,0.5_to_0.618,940,324,7.41,1410,1410,10-Minute
-0.236_to_0.0,1420,24,0.5_to_0.618,940,324,7.41,1420,1420,10-Minute
-0.236_to_0.0,1430,26,0.5_to_0.618,940,324,8.02,1430,1430,10-Minute
-0.236_to_0.0,1440,30,0.5_to_0.618,940,324,9.26,1440,1440,10-Minute
-0.236_to_0.0,1450,28,0.5_to_0.618,940,324,8.64,1450,1450,10-Minute
-0.236_to_0.0,1500,31,0.5_to_0.618,940,324,9.57,1500,1500,10-Minute
-0.236_to_0.0,1510,29,0.5_to_0.618,940,324,8.95,1510,1510,10-Minute
-0.236_to_0.0,1520,33,0.5_to_0.618,940,324,10.19,1520,1520,10-Minute
-0.236_to_0.0,1530,28,0.5_to_0.618,940,324,8.64,1530,1530,10-Minute
-0.236_to_0.0,1540,24,0.5_to_0.618,940,324,7.41,1540,1540,10-Minute
-0.236_to_0.0,1550,33,0.5_to_0.618,940,324,10.19,1550,1550,10-Minute
-0.382_to_-0.236,1010,1,0.5_to_0.618,940,324,0.31,1010,1010,10-Minute
-0.382_to_-0.236,1020,2,0.5_to_0.618,940,324,0.62,1020,1020,10-Minute
-0.382_to_-0.236,1030,5,0.5_to_0.618,940,324,1.54,1030,1030,10-Minute
-0.382_to_-0.236,1040,7,0.5_to_0.618,940,324,2.16,1040,1040,10-Minute
-0.382_to_-0.236,1050,7,0.5_to_0.618,940,324,2.16,1050,1050,10-Minute
-0.382_to_-0.236,1100,9,0.5_to_0.618,940,324,2.78,1100,1100,10-Minute
-0.382_to_-0.236,1110,9,0.5_to_0.618,940,324,2.78,1110,1110,10-Minute
-0.382_to_-0.236,1120,8,0.5_to_0.618,940,324,2.47,1120,1120,10-Minute
-0.382_to_-0.236,1130,8,0.5_to_0.618,940,324,2.47,1130,1130,10-Minute
-0.382_to_-0.236,1140,11,0.5_to_0.618,940,324,3.4,1140,1140,10-Minute
-0.382_to_-0.236,1150,10,0.5_to_0.618,940,324,3.09,1150,1150,10-Minute
-0.382_to_-0.236,1200,13,0.5_to_0.618,940,324,4.01,1200,1200,10-Minute
-0.382_to_-0.236,1210,13,0.5_to_0.618,940,324,4.01,1210,1210,10-Minute
-0.382_to_-0.236,1220,13,0.5_to_0.618,940,324,4.01,1220,1220,10-Minute
-0.382_to_-0.236,1230,10,0.5_to_0.618,940,324,3.09,1230,1230,10-Minute
-0.382_to_-0.236,1240,10,0.5_to_0.618,940,324,3.09,1240,1240,10-Minute
-0.382_to_-0.236,1250,10,0.5_to_0.618,940,324,3.09,1250,1250,10-Minute
-0.382_to_-0.236,1300,12,0.5_to_0.618,940,324,3.7,1300,1300,10-Minute
-0.382_to_-0.236,1310,12,0.5_to_0.618,940,324,3.7,1310,1310,10-Minute
-0.382_to_-0.236,1320,11,0.5_to_0.618,940,324,3.4,1320,1320,10-Minute
-0.382_to_-0.236,1330,10,0.5_to_0.618,940,324,3.09,1330,1330,10-Minute
-0.382_to_-0.236,1340,13,0.5_to_0.618,940,324,4.01,1340,1340,10-Minute
-0.382_to_-0.236,1350,16,0.5_to_0.618,940,324,4.94,1350,1350,10-Minute
-0.382_to_-0.236,1400,16,0.5_to_0.618,940,324,4.94,1400,1400,10-Minute
-0.382_to_-0.236,1410,10,0.5_to_0.618,940,324,3.09,1410,1410,10-Minute
-0.382_to_-0.236,1420,16,0.5_to_0.618,940,324,4.94,1420,1420,10-Minute
-0.382_to_-0.236,1430,17,0.5_to_0.618,940,324,5.25,1430,1430,10-Minute
-0.382_to_-0.236,1440,13,0.5_to_0.618,940,324,4.01,1440,1440,10-Minute
-0.382_to_-0.236,1450,19,0.5_to_0.618,940,324,5.86,1450,1450,10-Minute
-0.382_to_-0.236,1500,19,0.5_to_0.618,940,324,5.86,1500,1500,10-Minute
-0.382_to_-0.236,1510,16,0.5_to_0.618,940,324,4.94,1510,1510,10-Minute
-0.382_to_-0.236,1520,16,0.5_to_0.618,940,324,4.94,1520,1520,10-Minute
-0.382_to_-0.236,1530,15,0.5_to_0.618,940,324,4.63,1530,1530,10-Minute
-0.382_to_-0.236,1540,15,0.5_to_0.618,940,324,4.63,1540,1540,10-Minute
-0.382_to_-0.236,1550,15,0.5_to_0.618,940,324,4.63,1550,1550,10-Minute
-0.5_to_-0.382,1020,1,0.5_to_0.618,940,324,0.31,1020,1020,10-Minute
-0.5_to_-0.382,1030,2,0.5_to_0.618,940,324,0.62,1030,1030,10-Minute
-0.5_to_-0.382,1040,3,0.5_to_0.618,940,324,0.93,1040,1040,10-Minute
-0.5_to_-0.382,1050,4,0.5_to_0.618,940,324,1.23,1050,1050,10-Minute
-0.5_to_-0.382,1100,3,0.5_to_0.618,940,324,0.93,1100,1100,10-Minute
-0.5_to_-0.382,1110,6,0.5_to_0.618,940,324,1.85,1110,1110,10-Minute
-0.5_to_-0.382,1120,6,0.5_to_0.618,940,324,1.85,1120,1120,10-Minute
-0.5_to_-0.382,1130,3,0.5_to_0.618,940,324,0.93,1130,1130,10-Minute
-0.5_to_-0.382,1140,5,0.5_to_0.618,940,324,1.54,1140,1140,10-Minute
-0.5_to_-0.382,1150,8,0.5_to_0.618,940,324,2.47,1150,1150,10-Minute
-0.5_to_-0.382,1200,7,0.5_to_0.618,940,324,2.16,1200,1200,10-Minute
-0.5_to_-0.382,1210,7,0.5_to_0.618,940,324,2.16,1210,1210,10-Minute
-0.5_to_-0.382,1220,6,0.5_to_0.618,940,324,1.85,1220,1220,10-Minute
-0.5_to_-0.382,1230,6,0.5_to_0.618,940,324,1.85,1230,1230,10-Minute
-0.5_to_-0.382,1240,4,0.5_to_0.618,940,324,1.23,1240,1240,10-Minute
-0.5_to_-0.382,1250,5,0.5_to_0.618,940,324,1.54,1250,1250,10-Minute
-0.5_to_-0.382,1300,5,0.5_to_0.618,940,324,1.54,1300,1300,10-Minute
-0.5_to_-0.382,1310,10,0.5_to_0.618,940,324,3.09,1310,1310,10-Minute
-0.5_to_-0.382,1320,11,0.5_to_0.618,940,324,3.4,1320,1320,10-Minute
-0.5_to_-0.382,1330,6,0.5_to_0.618,940,324,1.85,1330,1330,10-Minute
-0.5_to_-0.382,1340,8,0.5_to_0.618,940,324,2.47,1340,1340,10-Minute
-0.5_to_-0.382,1350,9,0.5_to_0.618,940,324,2.78,1350,1350,10-Minute
-0.5_to_-0.382,1400,10,0.5_to_0.618,940,324,3.09,1400,1400,10-Minute
-0.5_to_-0.382,1410,9,0.5_to_0.618,940,324,2.78,1410,1410,10-Minute
-0.5_to_-0.382,1420,9,0.5_to_0.618,940,324,2.78,1420,1420,10-Minute
-0.5_to_-0.382,1430,10,0.5_to_0.618,940,324,3.09,1430,1430,10-Minute
-0.5_to_-0.382,1440,7,0.5_to_0.618,940,324,2.16,1440,1440,10-Minute
-0.5_to_-0.382,1450,6,0.5_to_0.618,940,324,1.85,1450,1450,10-Minute
-0.5_to_-0.382,1500,8,0.5_to_0.618,940,324,2.47,1500,1500,10-Minute
-0.5_to_-0.382,1510,13,0.5_to_0.618,940,324,4.01,1510,1510,10-Minute
-0.5_to_-0.382,1520,11,0.5_to_0.618,940,324,3.4,1520,1520,10-Minute
-0.5_to_-0.382,1530,12,0.5_to_0.618,940,324,3.7,1530,1530,10-Minute
-0.5_to_-0.382,1540,10,0.5_to_0.618,940,324,3.09,1540,1540,10-Minute
-0.5_to_-0.382,1550,10,0.5_to_0.618,940,324,3.09,1550,1550,10-Minute
-0.618_to_-0.5,1030,2,0.5_to_0.618,940,324,0.62,1030,1030,10-Minute
-0.618_to_-0.5,1040,2,0.5_to_0.618,940,324,0.62,1040,1040,10-Minute
-0.618_to_-0.5,1050,1,0.5_to_0.618,940,324,0.31,1050,1050,10-Minute
-0.618_to_-0.5,1100,1,0.5_to_0.618,940,324,0.31,1100,1100,10-Minute
-0.618_to_-0.5,1110,3,0.5_to_0.618,940,324,0.93,1110,1110,10-Minute
-0.618_to_-0.5,1120,2,0.5_to_0.618,940,324,0.62,1120,1120,10-Minute
-0.618_to_-0.5,1130,2,0.5_to_0.618,940,324,0.62,1130,1130,10-Minute
-0.618_to_-0.5,1140,1,0.5_to_0.618,940,324,0.31,1140,1140,10-Minute
-0.618_to_-0.5,1150,1,0.5_to_0.618,940,324,0.31,1150,1150,10-Minute
-0.618_to_-0.5,1200,7,0.5_to_0.618,940,324,2.16,1200,1200,10-Minute
-0.618_to_-0.5,1210,7,0.5_to_0.618,940,324,2.16,1210,1210,10-Minute
-0.618_to_-0.5,1220,4,0.5_to_0.618,940,324,1.23,1220,1220,10-Minute
-0.618_to_-0.5,1230,4,0.5_to_0.618,940,324,1.23,1230,1230,10-Minute
-0.618_to_-0.5,1240,3,0.5_to_0.618,940,324,0.93,1240,1240,10-Minute
-0.618_to_-0.5,1250,5,0.5_to_0.618,940,324,1.54,1250,1250,10-Minute
-0.618_to_-0.5,1300,5,0.5_to_0.618,940,324,1.54,1300,1300,10-Minute
-0.618_to_-0.5,1310,6,0.5_to_0.618,940,324,1.85,1310,1310,10-Minute
-0.618_to_-0.5,1320,6,0.5_to_0.618,940,324,1.85,1320,1320,10-Minute
-0.618_to_-0.5,1330,2,0.5_to_0.618,940,324,0.62,1330,1330,10-Minute
-0.618_to_-0.5,1340,5,0.5_to_0.618,940,324,1.54,1340,1340,10-Minute
-0.618_to_-0.5,1350,5,0.5_to_0.618,940,324,1.54,1350,1350,10-Minute
-0.618_to_-0.5,1400,6,0.5_to_0.618,940,324,1.85,1400,1400,10-Minute
-0.618_to_-0.5,1410,6,0.5_to_0.618,940,324,1.85,1410,1410,10-Minute
-0.618_to_-0.5,1420,5,0.5_to_0.618,940,324,1.54,1420,1420,10-Minute
-0.618_to_-0.5,1430,4,0.5_to_0.618,940,324,1.23,1430,1430,10-Minute
-0.618_to_-0.5,1440,5,0.5_to_0.618,940,324,1.54,1440,1440,10-Minute
-0.618_to_-0.5,1450,3,0.5_to_0.618,940,324,0.93,1450,1450,10-Minute
-0.618_to_-0.5,1500,4,0.5_to_0.618,940,324,1.23,1500,1500,10-Minute
-0.618_to_-0.5,1510,6,0.5_to_0.618,940,324,1.85,1510,1510,10-Minute
-0.618_to_-0.5,1520,9,0.5_to_0.618,940,324,2.78,1520,1520,10-Minute
-0.618_to_-0.5,1530,8,0.5_to_0.618,940,324,2.47,1530,1530,10-Minute
-0.618_to_-0.5,1540,9,0.5_to_0.618,940,324,2.78,1540,1540,10-Minute
-0.618_to_-0.5,1550,10,0.5_to_0.618,940,324,3.09,1550,1550,10-Minute
-0.786_to_-0.618,1050,1,0.5_to_0.618,940,324,0.31,1050,1050,10-Minute
-0.786_to_-0.618,1100,1,0.5_to_0.618,940,324,0.31,1100,1100,10-Minute
-0.786_to_-0.618,1120,2,0.5_to_0.618,940,324,0.62,1120,1120,10-Minute
-0.786_to_-0.618,1130,2,0.5_to_0.618,940,324,0.62,1130,1130,10-Minute
-0.786_to_-0.618,1140,2,0.5_to_0.618,940,324,0.62,1140,1140,10-Minute
-0.786_to_-0.618,1150,2,0.5_to_0.618,940,324,0.62,1150,1150,10-Minute
-0.786_to_-0.618,1200,2,0.5_to_0.618,940,324,0.62,1200,1200,10-Minute
-0.786_to_-0.618,1210,4,0.5_to_0.618,940,324,1.23,1210,1210,10-Minute
-0.786_to_-0.618,1220,3,0.5_to_0.618,940,324,0.93,1220,1220,10-Minute
-0.786_to_-0.618,1230,2,0.5_to_0.618,940,324,0.62,1230,1230,10-Minute
-0.786_to_-0.618,1240,2,0.5_to_0.618,940,324,0.62,1240,1240,10-Minute
-0.786_to_-0.618,1250,3,0.5_to_0.618,940,324,0.93,1250,1250,10-Minute
-0.786_to_-0.618,1300,3,0.5_to_0.618,940,324,0.93,1300,1300,10-Minute
-0.786_to_-0.618,1310,1,0.5_to_0.618,940,324,0.31,1310,1310,10-Minute
-0.786_to_-0.618,1320,2,0.5_to_0.618,940,324,0.62,1320,1320,10-Minute
-0.786_to_-0.618,1330,4,0.5_to_0.618,940,324,1.23,1330,1330,10-Minute
-0.786_to_-0.618,1340,4,0.5_to_0.618,940,324,1.23,1340,1340,10-Minute
-0.786_to_-0.618,1350,3,0.5_to_0.618,940,324,0.93,1350,1350,10-Minute
-0.786_to_-0.618,1400,2,0.5_to_0.618,940,324,0.62,1400,1400,10-Minute
-0.786_to_-0.618,1410,2,0.5_to_0.618,940,324,0.62,1410,1410,10-Minute
-0.786_to_-0.618,1420,1,0.5_to_0.618,940,324,0.31,1420,1420,10-Minute
-0.786_to_-0.618,1430,2,0.5_to_0.618,940,324,0.62,1430,1430,10-Minute
-0.786_to_-0.618,1440,2,0.5_to_0.618,940,324,0.62,1440,1440,10-Minute
-0.786_to_-0.618,1450,2,0.5_to_0.618,940,324,0.62,1450,1450,10-Minute
-0.786_to_-0.618,1500,2,0.5_to_0.618,940,324,0.62,1500,1500,10-Minute
-0.786_to_-0.618,1510,1,0.5_to_0.618,940,324,0.31,1510,1510,10-Minute
-0.786_to_-0.618,1520,5,0.5_to_0.618,940,324,1.54,1520,1520,10-Minute
-0.786_to_-0.618,1530,6,0.5_to_0.618,940,324,1.85,1530,1530,10-Minute
-0.786_to_-0.618,1540,4,0.5_to_0.618,940,324,1.23,1540,1540,10-Minute
-0.786_to_-0.618,1550,6,0.5_to_0.618,940,324,1.85,1550,1550,10-Minute
-1.0_to_-0.786,1050,1,0.5_to_0.618,940,324,0.31,1050,1050,10-Minute
-1.0_to_-0.786,1100,1,0.5_to_0.618,940,324,0.31,1100,1100,10-Minute
-1.0_to_-0.786,1110,1,0.5_to_0.618,940,324,0.31,1110,1110,10-Minute
-1.0_to_-0.786,1140,2,0.5_to_0.618,940,324,0.62,1140,1140,10-Minute
-1.0_to_-0.786,1150,2,0.5_to_0.618,940,324,0.62,1150,1150,10-Minute
-1.0_to_-0.786,1200,3,0.5_to_0.618,940,324,0.93,1200,1200,10-Minute
-1.0_to_-0.786,1210,1,0.5_to_0.618,940,324,0.31,1210,1210,10-Minute
-1.0_to_-0.786,1220,1,0.5_to_0.618,940,324,0.31,1220,1220,10-Minute
-1.0_to_-0.786,1230,1,0.5_to_0.618,940,324,0.31,1230,1230,10-Minute
-1.0_to_-0.786,1240,2,0.5_to_0.618,940,324,0.62,1240,1240,10-Minute
-1.0_to_-0.786,1250,2,0.5_to_0.618,940,324,0.62,1250,1250,10-Minute
-1.0_to_-0.786,1300,1,0.5_to_0.618,940,324,0.31,1300,1300,10-Minute
-1.0_to_-0.786,1310,1,0.5_to_0.618,940,324,0.31,1310,1310,10-Minute
-1.0_to_-0.786,1320,1,0.5_to_0.618,940,324,0.31,1320,1320,10-Minute
-1.0_to_-0.786,1330,2,0.5_to_0.618,940,324,0.62,1330,1330,10-Minute
-1.0_to_-0.786,1340,2,0.5_to_0.618,940,324,0.62,1340,1340,10-Minute
-1.0_to_-0.786,1350,1,0.5_to_0.618,940,324,0.31,1350,1350,10-Minute
-1.0_to_-0.786,1400,1,0.5_to_0.618,940,324,0.31,1400,1400,10-Minute
-1.0_to_-0.786,1420,1,0.5_to_0.618,940,324,0.31,1420,1420,10-Minute
-1.0_to_-0.786,1430,1,0.5_to_0.618,940,324,0.31,1430,1430,10-Minute
-1.0_to_-0.786,1440,1,0.5_to_0.618,940,324,0.31,1440,1440,10-Minute
-1.0_to_-0.786,1450,2,0.5_to_0.618,940,324,0.62,1450,1450,10-Minute
-1.0_to_-0.786,1500,1,0.5_to_0.618,940,324,0.31,1500,1500,10-Minute
-1.0_to_-0.786,1510,1,0.5_to_0.618,940,324,0.31,1510,1510,10-Minute
-1.0_to_-0.786,1520,1,0.5_to_0.618,940,324,0.31,1520,1520,10-Minute
-1.0_to_-0.786,1530,2,0.5_to_0.618,940,324,0.62,1530,1530,10-Minute
-1.0_to_-0.786,1540,2,0.5_to_0.618,940,324,0.62,1540,1540,10-Minute
-1.0_to_-0.786,1550,4,0.5_to_0.618,940,324,1.23,1550,1550,10-Minute
0.0_to_0.236,950,16,0.5_to_0.618,940,324,4.94,0950,0950,10-Minute
0.0_to_0.236,1000,30,0.5_to_0.618,940,324,9.26,1000,1000,10-Minute
0.0_to_0.236,1010,41,0.5_to_0.618,940,324,12.65,1010,1010,10-Minute
0.0_to_0.236,1020,48,0.5_to_0.618,940,324,14.81,1020,1020,10-Minute
0.0_to_0.236,1030,44,0.5_to_0.618,940,324,13.58,1030,1030,10-Minute
0.0_to_0.236,1040,48,0.5_to_0.618,940,324,14.81,1040,1040,10-Minute
0.0_to_0.236,1050,43,0.5_to_0.618,940,324,13.27,1050,1050,10-Minute
0.0_to_0.236,1100,47,0.5_to_0.618,940,324,14.51,1100,1100,10-Minute
0.0_to_0.236,1110,38,0.5_to_0.618,940,324,11.73,1110,1110,10-Minute
0.0_to_0.236,1120,38,0.5_to_0.618,940,324,11.73,1120,1120,10-Minute
0.0_to_0.236,1130,50,0.5_to_0.618,940,324,15.43,1130,1130,10-Minute
0.0_to_0.236,1140,45,0.5_to_0.618,940,324,13.89,1140,1140,10-Minute
0.0_to_0.236,1150,43,0.5_to_0.618,940,324,13.27,1150,1150,10-Minute
0.0_to_0.236,1200,49,0.5_to_0.618,940,324,15.12,1200,1200,10-Minute
0.0_to_0.236,1210,51,0.5_to_0.618,940,324,15.74,1210,1210,10-Minute
0.0_to_0.236,1220,50,0.5_to_0.618,940,324,15.43,1220,1220,10-Minute
0.0_to_0.236,1230,53,0.5_to_0.618,940,324,16.36,1230,1230,10-Minute
0.0_to_0.236,1240,49,0.5_to_0.618,940,324,15.12,1240,1240,10-Minute
0.0_to_0.236,1250,49,0.5_to_0.618,940,324,15.12,1250,1250,10-Minute
0.0_to_0.236,1300,47,0.5_to_0.618,940,324,14.51,1300,1300,10-Minute
0.0_to_0.236,1310,45,0.5_to_0.618,940,324,13.89,1310,1310,10-Minute
0.0_to_0.236,1320,46,0.5_to_0.618,940,324,14.2,1320,1320,10-Minute
0.0_to_0.236,1330,40,0.5_to_0.618,940,324,12.35,1330,1330,10-Minute
0.0_to_0.236,1340,33,0.5_to_0.618,940,324,10.19,1340,1340,10-Minute
0.0_to_0.236,1350,37,0.5_to_0.618,940,324,11.42,1350,1350,10-Minute
0.0_to_0.236,1400,47,0.5_to_0.618,940,324,14.51,1400,1400,10-Minute
0.0_to_0.236,1410,47,0.5_to_0.618,940,324,14.51,1410,1410,10-Minute
0.0_to_0.236,1420,50,0.5_to_0.618,940,324,15.43,1420,1420,10-Minute
0.0_to_0.236,1430,50,0.5_to_0.618,940,324,15.43,1430,1430,10-Minute
0.0_to_0.236,1440,42,0.5_to_0.618,940,324,12.96,1440,1440,10-Minute
0.0_to_0.236,1450,38,0.5_to_0.618,940,324,11.73,1450,1450,10-Minute
0.0_to_0.236,1500,41,0.5_to_0.618,940,324,12.65,1500,1500,10-Minute
0.0_to_0.236,1510,44,0.5_to_0.618,940,324,13.58,1510,1510,10-Minute
0.0_to_0.236,1520,46,0.5_to_0.618,940,324,14.2,1520,1520,10-Minute
0.0_to_0.236,1530,45,0.5_to_0.618,940,324,13.89,1530,1530,10-Minute
0.0_to_0.236,1540,49,0.5_to_0.618,940,324,15.12,1540,1540,10-Minute
0.0_to_0.236,1550,55,0.5_to_0.618,940,324,16.98,1550,1550,10-Minute
0.236_to_0.382,950,71,0.5_to_0.618,940,324,21.91,0950,0950,10-Minute
0.236_to_0.382,1000,82,0.5_to_0.618,940,324,25.31,1000,1000,10-Minute
0.236_to_0.382,1010,84,0.5_to_0.618,940,324,25.93,1010,1010,10-Minute
0.236_to_0.382,1020,82,0.5_to_0.618,940,324,25.31,1020,1020,10-Minute
0.236_to_0.382,1030,83,0.5_to_0.618,940,324,25.62,1030,1030,10-Minute
0.236_to_0.382,1040,74,0.5_to_0.618,940,324,22.84,1040,1040,10-Minute
0.236_to_0.382,1050,80,0.5_to_0.618,940,324,24.69,1050,1050,10-Minute
0.236_to_0.382,1100,79,0.5_to_0.618,940,324,24.38,1100,1100,10-Minute
0.236_to_0.382,1110,81,0.5_to_0.618,940,324,25.0,1110,1110,10-Minute
0.236_to_0.382,1120,66,0.5_to_0.618,940,324,20.37,1120,1120,10-Minute
0.236_to_0.382,1130,69,0.5_to_0.618,940,324,21.3,1130,1130,10-Minute
0.236_to_0.382,1140,58,0.5_to_0.618,940,324,17.9,1140,1140,10-Minute
0.236_to_0.382,1150,53,0.5_to_0.618,940,324,16.36,1150,1150,10-Minute
0.236_to_0.382,1200,52,0.5_to_0.618,940,324,16.05,1200,1200,10-Minute
0.236_to_0.382,1210,50,0.5_to_0.618,940,324,15.43,1210,1210,10-Minute
0.236_to_0.382,1220,48,0.5_to_0.618,940,324,14.81,1220,1220,10-Minute
0.236_to_0.382,1230,53,0.5_to_0.618,940,324,16.36,1230,1230,10-Minute
0.236_to_0.382,1240,52,0.5_to_0.618,940,324,16.05,1240,1240,10-Minute
0.236_to_0.382,1250,52,0.5_to_0.618,940,324,16.05,1250,1250,10-Minute
0.236_to_0.382,1300,53,0.5_to_0.618,940,324,16.36,1300,1300,10-Minute
0.236_to_0.382,1310,47,0.5_to_0.618,940,324,14.51,1310,1310,10-Minute
0.236_to_0.382,1320,56,0.5_to_0.618,940,324,17.28,1320,1320,10-Minute
0.236_to_0.382,1330,56,0.5_to_0.618,940,324,17.28,1330,1330,10-Minute
0.236_to_0.382,1340,50,0.5_to_0.618,940,324,15.43,1340,1340,10-Minute
0.236_to_0.382,1350,55,0.5_to_0.618,940,324,16.98,1350,1350,10-Minute
0.236_to_0.382,1400,56,0.5_to_0.618,940,324,17.28,1400,1400,10-Minute
0.236_to_0.382,1410,43,0.5_to_0.618,940,324,13.27,1410,1410,10-Minute
0.236_to_0.382,1420,47,0.5_to_0.618,940,324,14.51,1420,1420,10-Minute
0.236_to_0.382,1430,51,0.5_to_0.618,940,324,15.74,1430,1430,10-Minute
0.236_to_0.382,1440,43,0.5_to_0.618,940,324,13.27,1440,1440,10-Minute
0.236_to_0.382,1450,52,0.5_to_0.618,940,324,16.05,1450,1450,10-Minute
0.236_to_0.382,1500,53,0.5_to_0.618,940,324,16.36,1500,1500,10-Minute
0.236_to_0.382,1510,46,0.5_to_0.618,940,324,14.2,1510,1510,10-Minute
0.236_to_0.382,1520,39,0.5_to_0.618,940,324,12.04,1520,1520,10-Minute
0.236_to_0.382,1530,42,0.5_to_0.618,940,324,12.96,1530,1530,10-Minute
0.236_to_0.382,1540,44,0.5_to_0.618,940,324,13.58,1540,1540,10-Minute
0.236_to_0.382,1550,48,0.5_to_0.618,940,324,14.81,1550,1550,10-Minute
0.382_to_0.5,950,174,0.5_to_0.618,940,324,53.7,0950,0950,10-Minute
0.382_to_0.5,1000,154,0.5_to_0.618,940,324,47.53,1000,1000,10-Minute
0.382_to_0.5,1010,124,0.5_to_0.618,940,324,38.27,1010,1010,10-Minute
0.382_to_0.5,1020,112,0.5_to_0.618,940,324,34.57,1020,1020,10-Minute
0.382_to_0.5,1030,103,0.5_to_0.618,940,324,31.79,1030,1030,10-Minute
0.382_to_0.5,1040,92,0.5_to_0.618,940,324,28.4,1040,1040,10-Minute
0.382_to_0.5,1050,90,0.5_to_0.618,940,324,27.78,1050,1050,10-Minute
0.382_to_0.5,1100,91,0.5_to_0.618,940,324,28.09,1100,1100,10-Minute
0.382_to_0.5,1110,74,0.5_to_0.618,940,324,22.84,1110,1110,10-Minute
0.382_to_0.5,1120,72,0.5_to_0.618,940,324,22.22,1120,1120,10-Minute
0.382_to_0.5,1130,71,0.5_to_0.618,940,324,21.91,1130,1130,10-Minute
0.382_to_0.5,1140,63,0.5_to_0.618,940,324,19.44,1140,1140,10-Minute
0.382_to_0.5,1150,67,0.5_to_0.618,940,324,20.68,1150,1150,10-Minute
0.382_to_0.5,1200,64,0.5_to_0.618,940,324,19.75,1200,1200,10-Minute
0.382_to_0.5,1210,55,0.5_to_0.618,940,324,16.98,1210,1210,10-Minute
0.382_to_0.5,1220,50,0.5_to_0.618,940,324,15.43,1220,1220,10-Minute
0.382_to_0.5,1230,44,0.5_to_0.618,940,324,13.58,1230,1230,10-Minute
0.382_to_0.5,1240,44,0.5_to_0.618,940,324,13.58,1240,1240,10-Minute
0.382_to_0.5,1250,45,0.5_to_0.618,940,324,13.89,1250,1250,10-Minute
