Direction,TriggerLevel,TriggerTime,GoalLevel,GoalTime,NumTriggers,NumHits,PctCompletion
Downside,-0.618,OPEN,0.382,1400,86,2,2.33
Downside,-0.618,OPEN,0.382,1500,86,3,3.49
Downside,-0.618,OPEN,0.5,0900,86,1,1.16
Downside,-0.618,OPEN,0.5,1100,86,2,2.33
Downside,-0.618,OPEN,0.5,1400,86,1,1.16
Downside,-0.618,OPEN,0.5,1500,86,3,3.49
Downside,-0.618,OPEN,0.618,0900,86,1,1.16
Downside,-0.618,OPEN,0.618,1100,86,2,2.33
Downside,-0.618,OPEN,0.618,1500,86,2,2.33
Downside,-0.618,OPEN,0.786,0900,86,1,1.16
Downside,-0.618,OPEN,0.786,1100,86,2,2.33
Downside,-0.618,OPEN,0.786,1500,86,1,1.16
Downside,-0.618,OPEN,1.0,0900,86,1,1.16
Downside,-0.618,OPEN,1.0,1100,86,2,2.33
Downside,-0.5,0930,-1.0,0900,101,27,26.73
Downside,-0.5,0930,-1.0,1000,101,16,15.84
Downside,-0.5,0930,-1.0,1100,101,8,7.92
Downside,-0.5,0930,-1.0,1200,101,2,1.98
Downside,-0.5,0930,-1.0,1300,101,4,3.96
Downside,-0.5,0930,-1.0,1400,101,3,2.97
Downside,-0.5,0930,-1.0,1500,101,2,1.98
Downside,-0.5,0930,-0.786,0900,101,54,53.47
Downside,-0.5,0930,-0.786,1000,101,12,11.88
Downside,-0.5,0930,-0.786,1100,101,8,7.92
Downside,-0.5,0930,-0.786,1300,101,2,1.98
Downside,-0.5,0930,-0.786,1400,101,2,1.98
Downside,-0.5,0930,-0.786,1500,101,4,3.96
Downside,-0.5,0930,-0.618,0900,101,81,80.2
Downside,-0.5,0930,-0.618,1000,101,9,8.91
Downside,-0.5,0930,-0.618,1100,101,4,3.96
Downside,-0.5,0930,-0.618,1400,101,1,0.99
Downside,-0.5,0930,0.236,1000,101,5,4.95
Downside,-0.5,0930,0.236,1100,101,2,1.98
Downside,-0.5,0930,0.236,1200,101,1,0.99
Downside,-0.5,0930,0.236,1300,101,3,2.97
Downside,-0.5,0930,0.236,1500,101,4,3.96
Downside,-0.5,0930,0.382,1000,101,2,1.98
Downside,-0.5,0930,0.382,1100,101,1,0.99
Downside,-0.5,0930,0.382,1200,101,1,0.99
Downside,-0.5,0930,0.382,1300,101,2,1.98
Downside,-0.5,0930,0.382,1500,101,2,1.98
Downside,-0.5,0930,0.5,1000,101,1,0.99
Downside,-0.5,0930,0.5,1100,101,1,0.99
Downside,-0.5,0930,0.5,1300,101,1,0.99
Downside,-0.5,0930,0.5,1400,101,1,0.99
Downside,-0.5,0930,0.5,1500,101,2,1.98
Downside,-0.5,0930,0.618,1100,101,2,1.98
Downside,-0.5,0930,0.618,1400,101,1,0.99
Downside,-0.5,0930,0.618,1500,101,2,1.98
Downside,-0.5,0930,0.786,1100,101,1,0.99
Downside,-0.5,0930,0.786,1200,101,1,0.99
Downside,-0.5,0930,0.786,1500,101,1,0.99
Downside,-0.5,0930,1.0,1100,101,1,0.99
Downside,-0.5,0940,-1.0,0900,185,24,12.97
Downside,-0.5,0940,-1.0,1000,185,34,18.38
Downside,-0.5,0940,-1.0,1100,185,11,5.95
Downside,-0.5,0940,-1.0,1200,185,7,3.78
Downside,-0.5,0940,-1.0,1300,185,3,1.62
Downside,-0.5,0940,-1.0,1400,185,6,3.24
Downside,-0.5,0940,-1.0,1500,185,6,3.24
Downside,-0.5,0940,-0.786,0900,185,58,31.35
Downside,-0.5,0940,-0.786,1000,185,41,22.16
Downside,-0.5,0940,-0.786,1100,185,13,7.03
Downside,-0.5,0940,-0.786,1200,185,4,2.16
Downside,-0.5,0940,-0.786,1300,185,5,2.7
Downside,-0.5,0940,-0.786,1400,185,2,1.08
Downside,-0.5,0940,-0.786,1500,185,4,2.16
Downside,-0.5,0940,-0.618,0900,185,120,64.86
Downside,-0.5,0940,-0.618,1000,185,27,14.59
Downside,-0.5,0940,-0.618,1100,185,5,2.7
Downside,-0.5,0940,-0.618,1300,185,1,0.54
Downside,-0.5,0940,-0.618,1400,185,3,1.62
Downside,-0.5,0940,-0.618,1500,185,4,2.16
Downside,-0.5,0940,0.236,0900,185,1,0.54
Downside,-0.5,0940,0.236,1000,185,3,1.62
Downside,-0.5,0940,0.236,1100,185,7,3.78
Downside,-0.5,0940,0.236,1200,185,1,0.54
Downside,-0.5,0940,0.236,1300,185,3,1.62
Downside,-0.5,0940,0.236,1400,185,4,2.16
Downside,-0.5,0940,0.236,1500,185,9,4.86
Downside,-0.5,0940,0.382,1100,185,6,3.24
Downside,-0.5,0940,0.382,1200,185,1,0.54
Downside,-0.5,0940,0.382,1300,185,1,0.54
Downside,-0.5,0940,0.382,1400,185,1,0.54
Downside,-0.5,0940,0.382,1500,185,4,2.16
Downside,-0.5,0940,0.5,1100,185,3,1.62
Downside,-0.5,0940,0.5,1200,185,1,0.54
Downside,-0.5,0940,0.5,1300,185,2,1.08
Downside,-0.5,0940,0.618,1100,185,3,1.62
Downside,-0.5,0940,0.618,1400,185,1,0.54
Downside,-0.5,0940,0.786,1100,185,1,0.54
Downside,-0.5,0940,0.786,1200,185,1,0.54
Downside,-0.5,0940,1.0,1300,185,1,0.54
Downside,-0.5,0950,-1.0,1000,42,8,19.05
Downside,-0.5,0950,-1.0,1100,42,7,16.67
Downside,-0.5,0950,-1.0,1200,42,1,2.38
Downside,-0.5,0950,-1.0,1300,42,4,9.52
Downside,-0.5,0950,-1.0,1400,42,2,4.76
Downside,-0.5,0950,-1.0,1500,42,1,2.38
Downside,-0.5,0950,-0.786,0900,42,1,2.38
Downside,-0.5,0950,-0.786,1000,42,16,38.1
Downside,-0.5,0950,-0.786,1100,42,7,16.67
Downside,-0.5,0950,-0.786,1200,42,3,7.14
Downside,-0.5,0950,-0.786,1400,42,1,2.38
Downside,-0.5,0950,-0.786,1500,42,1,2.38
Downside,-0.5,0950,-0.618,0900,42,10,23.81
Downside,-0.5,0950,-0.618,1000,42,24,57.14
Downside,-0.5,0950,-0.618,1100,42,1,2.38
Downside,-0.5,0950,-0.618,1400,42,1,2.38
Downside,-0.5,0950,0.236,1000,42,1,2.38
Downside,-0.5,0950,0.236,1100,42,2,4.76
Downside,-0.5,0950,0.236,1300,42,2,4.76
Downside,-0.5,0950,0.382,1000,42,1,2.38
Downside,-0.5,0950,0.382,1200,42,1,2.38
Downside,-0.5,0950,0.382,1400,42,2,4.76
Downside,-0.5,0950,0.5,1000,42,1,2.38
Downside,-0.5,0950,0.5,1200,42,1,2.38
Downside,-0.5,0950,0.5,1400,42,1,2.38
Downside,-0.5,0950,0.5,1500,42,1,2.38
Downside,-0.5,0950,0.618,1000,42,1,2.38
Downside,-0.5,0950,0.618,1200,42,1,2.38
Downside,-0.5,0950,0.618,1500,42,1,2.38
Downside,-0.5,0950,0.786,1500,42,1,2.38
Downside,-0.5,1000,-1.0,1000,192,16,8.33
Downside,-0.5,1000,-1.0,1100,192,17,8.85
Downside,-0.5,1000,-1.0,1200,192,12,6.25
Downside,-0.5,1000,-1.0,1300,192,9,4.69
Downside,-0.5,1000,-1.0,1400,192,8,4.17
Downside,-0.5,1000,-1.0,1500,192,12,6.25
Downside,-0.5,1000,-0.786,1000,192,50,26.04
Downside,-0.5,1000,-0.786,1100,192,29,15.1
Downside,-0.5,1000,-0.786,1200,192,16,8.33
Downside,-0.5,1000,-0.786,1300,192,6,3.12
Downside,-0.5,1000,-0.786,1400,192,9,4.69
Downside,-0.5,1000,-0.786,1500,192,10,5.21
Downside,-0.5,1000,-0.618,1000,192,106,55.21
Downside,-0.5,1000,-0.618,1100,192,26,13.54
Downside,-0.5,1000,-0.618,1200,192,6,3.12
Downside,-0.5,1000,-0.618,1300,192,9,4.69
Downside,-0.5,1000,-0.618,1400,192,3,1.56
Downside,-0.5,1000,-0.618,1500,192,4,2.08
Downside,-0.5,1000,0.236,1000,192,1,0.52
Downside,-0.5,1000,0.236,1100,192,9,4.69
Downside,-0.5,1000,0.236,1200,192,7,3.65
Downside,-0.5,1000,0.236,1300,192,1,0.52
Downside,-0.5,1000,0.236,1400,192,9,4.69
Downside,-0.5,1000,0.236,1500,192,6,3.12
Downside,-0.5,1000,0.382,1100,192,4,2.08
Downside,-0.5,1000,0.382,1200,192,3,1.56
Downside,-0.5,1000,0.382,1300,192,2,1.04
Downside,-0.5,1000,0.382,1400,192,2,1.04
Downside,-0.5,1000,0.382,1500,192,5,2.6
Downside,-0.5,1000,0.5,1100,192,1,0.52
Downside,-0.5,1000,0.5,1200,192,1,0.52
Downside,-0.5,1000,0.5,1300,192,2,1.04
Downside,-0.5,1000,0.5,1400,192,2,1.04
Downside,-0.5,1000,0.5,1500,192,4,2.08
